"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-07-29","0.00","45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-07-30","0.00","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-07-31",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-01","0.00","50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-02","0.75","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-03",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-04",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-05",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-06",,"50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-07","0.00","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-08","0.39","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-09","0.83","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-10","0.16","50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-11","0.04","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-12","0.02","48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-13","0.00","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-14","0.20","50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-15","0.08","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-16","0.00","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-17","0.00","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-18","0.04","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-19","0.16","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-20","0.00","52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-21","0.04","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-22","0.08","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-23","0.00","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-24","0.24","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-25",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-26","0.00","47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-27","0.00","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-28","0.06","52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-29",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-30",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-08-31","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-01","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-02","0.16","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-03","0.00","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-04","0.00","55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-05","0.24","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-06","0.39","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-07","0.83","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-08","0.12","48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-09","0.39","47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-10","0.00","48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-11","0.08","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-12","0.02","52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-13","0.00","50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-14","0.00","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-15","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-16","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-17","0.00","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-18","0.01","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-19","0.02","55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-20","0.00","52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-21","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-22","0.12","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-23",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-24","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-25","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-26","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-27","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-28","0.30","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-29",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-09-30","0.12","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-01","1.10","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-02","0.04","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-03","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-04","0.04","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-05","0.71","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-06","0.04","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-07","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-08","0.39","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-09","0.16","55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-10","0.04","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-11","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-12","0.39","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-13","0.02","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-14","0.63","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-15","0.08","55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-16","0.12","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-17","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-18","0.04","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-19","0.04","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-20","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-21","0.04","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-22","0.08","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-23","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-24","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-25","0.20","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-26","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-27","0.08","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-28","0.08","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-29","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-30","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-10-31","0.55","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-01","0.12","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-02","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-03","0.12","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-04","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-05","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-06","0.00","55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-07","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-08","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-09","0.98","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-10","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-11","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-12","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-13","0.47","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-14","0.02","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-15","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-16","0.04","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-17","0.16","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-18","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-19","0.08","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-20","0.43","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-21","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-22","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-23","0.02","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-24","0.28","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-25","0.08","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-26","0.59","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-27","0.02","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-28","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-29","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-11-30","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-01","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-02","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-03","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-04","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-05","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-06","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-07","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-08","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-09","0.04","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-10","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-11","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-12","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-13","0.20","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-14","0.94","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-15","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-16","0.79","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-17","0.35","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-18","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-19","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-20","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-21","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-22","1.02","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-23","0.02","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-24","0.12","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-25","0.04","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-26","0.02","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-27","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-28","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-29","0.12","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-30","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1995-12-31","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-01","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-02","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-03","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-04","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-05","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-06","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-07","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-08","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-09","0.00","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-10","0.00","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-11","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-12","0.16","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-13","0.55","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-14","0.24","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-15","0.08","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-16","0.12","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-17","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-18","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-19",,"70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-20","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-21","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-22","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-23","0.02","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-24","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-25","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-26","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-27","0.00","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-28","0.00","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-29","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-30",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-01-31","0.08","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-01","0.00","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-02","0.00","74",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-03","0.08","73",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-04","0.02","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-05","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-06","0.00","73",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-07","0.24","72",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-08","0.31","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-09","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-10","0.00","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-11","0.00","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-12","0.00","73",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-13","0.00","72",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-14","0.00","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-15","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-16","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-17","0.16","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-18","0.16","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-19","0.24","72",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-20","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-21","0.35","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-22","0.12","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-23","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-24","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-25","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-26","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-27","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-28","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-02-29","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-01","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-02","2.17","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-03","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-04","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-05","0.02","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-06","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-07","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-08",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-09","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-10","0.12","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-11","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-12",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-13","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-14","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-15","0.43","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-16","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-17","0.20","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-18","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-19","0.12","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-20","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-21","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-22","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-23","0.35","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-24","0.08","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-25","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-26","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-27","0.20","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-28","0.02","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-29","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-30","0.20","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-03-31",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-01",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-02","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-03",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-04",,"64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-05",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-06",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-07",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-08","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-09","0.47","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-10",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-11","0.04","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-12","0.02","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-13","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-14","0.79","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-15","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-16","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-17","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-18","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-19","0.28","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-20","0.00","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-21",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-22",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-23","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-24","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-25","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-26","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-27","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-28","0.02","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-29",,"62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-04-30",,"62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-01",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-02","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-03","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-04","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-05",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-06","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-07","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-08","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-09","0.08","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-10","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-11","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-12",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-13",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-14","0.44","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-15",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-16",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-17",,"50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-18","0.00","52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-19","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-20","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-21","2.52","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-22",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-23",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-24",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-28","0.02","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-29","0.00","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-30","0.28","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-05-31","0.24","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-01","0.08","51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-02","0.04","48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-03","0.00","47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-04","0.00","46",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-05","0.00","50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-06","0.12","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-07","0.08","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-08","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-09","0.31","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-10","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-11","0.24","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-12","0.28","45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-13","0.02","45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-14","0.00","42",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-15","0.00","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-16","0.20","50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-17","0.12","45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-18","0.00","43",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-19","0.00","50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-20","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-21","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-22","0.43","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-23","1.54","55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-24","0.47","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-25","0.63","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-26","0.20","52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-27","0.08","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-28","0.31","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-29","0.24","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-06-30","0.08","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-07-01","0.67","49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-07-02","0.24","48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-07-03","0.20","45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-07-04","0.00","43",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-07-05","0.00","47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-07-06","0.00","46",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1996-07-07",,"46",,
