Date(NZST),SoilMoisture(%)
20090316,49.7
20090316,49.6
20090316,49.2
20090316,49.4
20090316,49.4
20090316,49.5
20090316,49.1
20090316,49.3
20090316,49.1
20090316,49.1
20090316,49
20090316,49
20090316,49.1
20090316,49
20090317,49.1
20090317,49.1
20090317,49.1
20090317,49
20090317,49.1
20090317,49.1
20090317,49.2
20090317,49.3
20090317,49.3
20090317,49.3
20090317,49.3
20090317,49.1
20090317,49.4
20090317,49.1
20090317,49.1
20090317,49.1
20090317,48.9
20090317,48.9
20090317,48.9
20090317,48.7
20090317,48.7
20090317,48.8
20090317,49
20090317,48.7
20090318,48.7
20090318,48.7
20090318,48.8
20090318,49.1
20090318,49.1
20090318,49.1
20090318,49.1
20090318,49
20090318,49
20090318,49.1
20090318,49.1
20090318,49.1
20090318,49.1
20090318,49
20090318,49.1
20090318,49.1
20090318,49.1
20090318,48.9
20090318,49.2
20090318,49.2
20090318,49.5
20090318,49.8
20090318,49.6
20090318,50
20090319,50
20090319,50
20090319,50
20090319,50.2
20090319,50
20090319,50.5
20090319,50.3
20090319,50.2
20090319,50.3
20090319,50.4
20090319,50.4
20090319,50.4
20090319,50.4
20090319,50.2
20090319,50.6
20090319,50.6
20090319,50.1
20090319,50.1
20090319,50.1
20090319,50.2
20090319,50.5
20090319,50.5
20090319,50.4
20090319,50.4
20090320,50.4
20090320,50.3
20090320,50.4
20090320,50.3
20090320,50.4
20090320,50.2
20090320,50.4
20090320,50.4
20090320,50.4
20090320,50.4
20090320,50.6
20090320,50.6
20090320,50.5
20090320,50.3
20090320,50.4
20090320,50.3
20090320,50.4
20090320,50
20090320,50
20090320,50
20090320,50.4
20090320,50
20090320,50
20090320,50
20090321,50
20090321,50
20090321,50
20090321,50
20090321,50.2
20090321,50.2
20090321,50.2
20090321,50.2
20090321,50.1
20090321,50.1
20090321,50
20090321,50.3
20090321,50.2
20090321,50
20090321,50.2
20090321,50
20090321,50
20090321,50
20090321,49.8
20090321,49.9
20090321,49.9
20090321,50
20090321,50
20090321,49.8
20090322,49.8
20090322,49.9
20090322,49.9
20090322,50
20090322,50
20090322,50
20090322,50
20090322,50
20090322,50
20090322,50
20090322,50
20090322,50
20090322,50
20090322,50
20090322,49.8
20090322,49.8
20090322,49.8
20090322,49.8
20090322,49.7
20090322,49.7
20090322,49.6
20090322,49.7
20090322,49.6
20090322,49.6
20090323,49.6
20090323,49.6
20090323,49.7
20090323,49.6
20090323,49.5
20090323,49.7
20090323,49.6
20090323,49.7
20090323,49.6
20090323,49.6
20090323,49.7
20090323,49.6
20090323,49.8
20090323,49.5
20090323,49.8
20090323,49.6
20090323,49.7
20090323,49.4
20090323,49.6
20090323,49.6
20090323,49.4
20090323,49.5
20090323,49.5
20090323,49.4
20090324,49.4
20090324,49.5
20090324,49.5
20090324,49.4
20090324,49.4
20090324,49.5
20090324,49.5
20090324,49.6
20090324,49.6
20090324,49.6
20090324,49.7
20090324,49.6
20090324,49.6
20090324,49.6
20090324,49.2
20090324,49.5
20090324,49.4
20090324,49.5
20090324,49.5
20090324,49.1
20090324,49
20090324,49.1
20090324,49.1
20090324,49.1
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49
20090325,49.1
20090325,49.2
20090325,49
20090325,49.1
20090325,49.2
20090325,49.2
20090325,49.1
20090325,49.1
20090325,49.1
20090325,49.3
20090326,49.2
20090326,49.2
20090326,49.2
20090326,49.3
20090326,49.3
20090326,49.2
20090326,48.9
20090326,48.9
20090326,49
20090326,48.9
20090326,48.9
20090326,48.9
20090326,49.3
20090326,49.1
20090326,49.1
20090326,49
20090326,49.1
20090326,48.9
20090326,49.1
20090326,49.2
20090326,49.1
20090326,49
20090326,48.9
20090326,49.1
20090327,49
20090327,48.9
20090327,48.9
20090327,48.9
20090327,48.9
20090327,48.9
20090327,48.9
20090327,48.9
20090327,48.9
20090327,49
20090327,48.9
20090327,48.9
20090327,49
20090327,48.9
20090327,48.9
20090327,48.9
20090327,48.9
20090327,49
20090327,49.1
20090327,48.9
20090327,48.9
20090327,49
20090327,49.1
20090327,49.7
20090328,49.6
20090328,50.2
20090328,50.1
20090328,50
20090328,50
20090328,50.2
20090328,50.2
20090328,50.1
20090328,50
20090328,50
20090328,50
20090328,50.1
20090328,50.4
20090328,50.3
20090328,50
20090328,50
20090328,50.2
20090328,50
20090328,50
20090328,50.2
20090328,50.2
20090328,50
20090328,50.1
20090328,50
20090329,50
20090329,50
20090329,50
20090329,50
20090329,50
20090329,50
20090329,50
20090329,50
20090329,49.8
20090329,49.8
20090329,49.7
20090329,49.6
20090329,50
20090329,49.8
20090329,49.8
20090329,49.8
20090329,49.8
20090329,49.5
20090329,49.8
20090329,49.8
20090329,49.8
20090329,49.8
20090329,49.8
20090329,49.7
20090330,49.7
20090330,49.7
20090330,49.7
20090330,49.7
20090330,49.6
20090330,49.7
20090330,49.7
20090330,49.6
20090330,49.6
20090330,49.6
20090330,49.6
20090330,49.6
20090330,49.6
20090330,49.7
20090330,49.6
20090330,49.8
20090330,49.5
20090330,49.7
20090330,49.6
20090330,49.7
20090330,49.6
20090330,49.6
20090330,49.4
20090330,49.6
20090331,49.5
20090331,49.6
20090331,49.4
20090331,49.7
20090331,49.7
20090331,49.5
20090331,49.5
20090331,49.7
20090331,49.7
20090331,49.6
20090331,49.6
20090331,49.6
20090331,49.4
20090331,49.5
20090331,49.1
20090331,49
20090331,49.3
20090331,49.1
20090331,49.1
20090331,49.1
20090331,49
20090331,48.9
20090331,48.9
20090331,49
20090401,48.9
20090401,49
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,49.1
20090401,48.9
20090401,49
20090401,49.1
20090401,49.1
20090401,49.1
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090401,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,48.9
20090402,49.1
20090402,49.1
20090402,48.9
20090402,49.1
20090402,48.9
20090402,49
20090402,48.9
20090402,48.7
20090402,49.1
20090402,49.1
20090402,49
20090402,49
20090402,49
20090403,48.8
20090403,48.8
20090403,48.8
20090403,48.8
20090403,48.8
20090403,48.7
20090403,48.7
20090403,48.8
20090403,49.1
20090403,49.1
20090403,49.1
20090403,49
20090403,48.8
20090403,48.8
20090403,48.8
20090403,48.9
20090403,48.6
20090403,48.9
20090403,48.5
20090403,48.5
20090403,48.5
20090403,48.5
20090403,48.5
20090403,48.6
20090404,48.6
20090404,48.6
20090404,48.6
20090404,48.6
20090404,48.6
20090404,48.6
20090404,48.6
20090404,48.6
20090404,48.5
20090404,48.5
20090404,48.6
20090404,48.8
20090404,48.6
20090404,48.6
20090404,48.6
20090404,48.7
20090404,48.7
20090404,48.7
20090404,48.5
20090404,48.4
20090404,48.6
20090404,48.7
20090404,48.8
20090404,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.6
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.7
20090405,48.6
20090405,48.5
20090405,48.6
20090405,48.5
20090405,48.5
20090405,48.5
20090405,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.7
20090406,48.8
20090406,48.8
20090406,48.8
20090406,48.8
20090406,48.8
20090406,48.8
20090406,48.8
20090406,48.9
20090406,48.6
20090406,48.6
20090406,48.6
20090406,48.6
20090406,48.8
20090406,48.8
20090407,48.8
20090407,48.8
20090407,48.8
20090407,48.8
20090407,48.8
20090407,48.8
20090407,48.7
20090407,49
20090407,49.3
20090407,53.4
20090407,57.9
20090407,57.4
20090407,57.7
20090407,57.1
20090407,56.5
20090407,56.3
20090407,55.8
20090407,55.5
20090407,55.3
20090407,55.1
20090407,54.9
20090407,54.7
20090407,54.4
20090407,54.5
20090408,54.7
20090408,55.3
20090408,55.6
20090408,55.8
20090408,55.7
20090408,55.5
20090408,55.8
20090408,56
20090408,57.1
20090408,57.5
20090408,57.7
20090408,57.6
20090408,57.7
20090408,57.7
20090408,57.7
20090408,58.1
20090408,57.3
20090408,57.1
20090408,57.2
20090408,57
20090408,56.5
20090408,57.8
20090408,57.5
20090408,57.2
20090409,57.1
20090409,56.7
20090409,56.6
20090409,56.5
20090409,56.5
20090409,56.2
20090409,56.1
20090409,56.1
20090409,55.8
20090409,55.6
20090409,55.6
20090409,55.6
20090409,55.3
20090409,55.3
20090409,55.3
20090409,55.1
20090409,54.9
20090409,54.8
20090409,54.9
20090409,54.7
20090409,54.5
20090409,54.4
20090409,54.4
20090409,54.2
20090410,54.1
20090410,54
20090410,54
20090410,53.8
20090410,53.9
20090410,54
20090410,53.8
20090410,53.8
20090410,53.6
20090410,53.9
20090410,53.7
20090410,53.8
20090410,53.8
20090410,53.5
20090410,53.6
20090410,53.3
20090410,53.3
20090410,53.4
20090410,53.4
20090410,53.4
20090410,52.9
20090410,53.2
20090410,53
20090410,52.9
20090411,53.1
20090411,52.9
20090411,53
20090411,52.9
20090411,52.9
20090411,52.7
20090411,52.8
20090411,52.5
20090411,52.7
20090411,52.6
20090411,52.6
20090411,52.6
20090411,52.5
20090411,52.6
20090411,52.5
20090411,52.6
20090411,52.5
20090411,52.5
20090411,52.1
20090411,52.6
20090411,52.4
20090411,52.2
20090411,52.3
20090411,52.3
20090412,52.3
20090412,52.1
20090412,52.1
20090412,52.1
20090412,52.1
20090412,51.9
20090412,51.9
20090412,52.1
20090412,52.1
20090412,51.9
20090412,51.9
20090412,51.9
20090412,51.9
20090412,52
20090412,51.9
20090412,52
20090412,51.7
20090412,51.8
20090412,51.7
20090412,51.7
20090412,51.7
20090412,51.7
20090412,51.8
20090412,51.6
20090413,51.5
20090413,51.5
20090413,51.6
20090413,51.5
20090413,51.7
20090413,51.7
20090413,51.7
20090413,51.7
20090413,51.5
20090413,51.8
20090413,51.7
20090413,51.7
20090413,51.7
20090413,51.7
20090413,51.4
20090413,51.3
20090413,51.8
20090413,51.7
20090413,51.5
20090413,51.6
20090413,51.5
20090413,51.5
20090413,51.5
20090413,51.6
20090414,51.5
20090414,51.5
20090414,51.5
20090414,51.2
20090414,51.2
20090414,51.1
20090414,51.4
20090414,51.4
20090414,51.3
20090414,51.3
20090414,51.4
20090414,51.3
20090414,51.3
20090414,51.5
20090414,51.3
20090414,51.4
20090414,51.3
20090414,50.9
20090414,51.3
20090414,51.1
20090414,50.9
20090414,51
20090414,51
20090414,50.9
20090415,50.9
20090415,50.9
20090415,50.9
20090415,51.1
20090415,51.1
20090415,51.1
20090415,51.1
20090415,51.1
20090415,51.1
20090415,51.1
20090415,51.1
20090415,51.1
20090415,51.1
20090415,50.7
20090415,51.1
20090415,50.8
20090415,50.8
20090415,51.2
20090415,51
20090415,50.9
20090415,51
20090415,50.9
20090415,50.6
20090415,50.6
20090416,50.7
20090416,50.6
20090416,50.5
20090416,50.6
20090416,50.7
20090416,50.5
20090416,50.6
20090416,50.6
20090416,50.8
20090416,50.7
20090416,50.7
20090416,50.7
20090416,50.7
20090416,50.8
20090416,50.8
20090416,50.8
20090416,50.6
20090416,50.9
20090416,50.8
20090416,51.1
20090416,51
20090416,51
20090416,51.2
20090416,51.2
20090417,51.1
20090417,51.3
20090417,51.3
20090417,51.4
20090417,51.5
20090417,51.5
20090417,51.3
20090417,51.4
20090417,51.5
20090417,51.3
20090417,51.3
20090417,51.5
20090417,51.4
20090417,51.3
20090417,51.4
20090417,51.7
20090417,51.5
20090417,51.3
20090417,51.3
20090417,51.4
20090417,51.3
20090417,51.3
20090417,51.3
20090417,51.4
20090418,51.3
20090418,51.3
20090418,51.4
20090418,51.3
20090418,51.3
20090418,51.4
20090418,51.3
20090418,51.3
20090418,51.4
20090418,51.3
20090418,51.3
20090418,51.3
20090418,51.1
20090418,51.1
20090418,51.1
20090418,51.2
20090418,51.3
20090418,50.9
20090418,50.9
20090418,50.9
20090418,50.9
20090418,51
20090418,51
20090418,51
20090419,50.9
20090419,50.9
20090419,50.9
20090419,50.9
20090419,51
20090419,51
20090419,51
20090419,50.9
20090419,50.9
20090419,50.9
20090419,50.9
20090419,50.9
20090419,50.7
20090419,50.8
20090419,50.9
20090419,50.9
20090419,50.9
20090419,50.7
20090419,50.8
20090419,50.8
20090419,51
20090419,51
20090419,50.9
20090419,50.9
20090420,50.9
20090420,50.9
20090420,50.8
20090420,50.7
20090420,50.8
20090420,50.7
20090420,50.7
20090420,50.8
20090420,50.8
20090420,50.8
20090420,50.7
20090420,51
20090420,50.7
20090420,50.7
20090420,51
20090420,50.8
20090420,50.9
20090420,50.7
20090420,50.8
20090420,50.8
20090420,50.8
20090420,50.9
20090420,50.9
20090420,51
20090421,51
20090421,51
20090421,50.9
20090421,51
20090421,50.9
20090421,50.7
20090421,50.6
20090421,50.6
20090421,50.8
20090421,50.8
20090421,50.7
20090421,50.9
20090421,50.9
20090421,51
20090421,50.7
20090421,50.7
20090421,51.1
20090421,50.7
20090421,50.8
20090421,50.8
20090421,50.8
20090421,50.7
20090421,50.7
20090421,50.7
20090422,50.8
20090422,51
20090422,50.8
20090422,50.7
20090422,50.7
20090422,50.7
20090422,50.8
20090422,50.9
20090422,50.8
20090422,50.8
20090422,50.9
20090422,51
20090422,50.8
20090422,50.7
20090422,51.1
20090422,50.7
20090422,50.7
20090422,51.2
20090422,50.8
20090422,50.8
20090422,50.8
20090422,50.7
20090422,50.7
20090422,50.7
20090423,50.7
20090423,50.8
20090423,50.8
20090423,50.8
20090423,50.8
20090423,50.7
20090423,50.7
20090423,50.7
20090423,50.9
20090423,50.9
20090423,50.9
20090423,50.9
20090423,50.8
20090423,50.9
20090423,50.9
20090423,50.9
20090423,50.7
20090423,50.7
20090423,50.8
20090423,50.7
20090423,50.7
20090423,50.7
20090423,50.8
20090423,50.8
20090424,50.8
20090424,50.8
20090424,50.7
20090424,50.7
20090424,50.7
20090424,50.7
20090424,50.8
20090424,50.8
20090424,50.8
20090424,50.8
20090424,50.8
20090424,50.7
20090424,50.7
20090424,50.7
20090424,50.7
20090424,50.7
20090424,50.7
20090424,50.8
20090424,50.8
20090424,50.6
20090424,50.7
20090424,50.5
20090424,50.8
20090424,50.8
20090425,50.7
20090425,50.7
20090425,50.7
20090425,50.7
20090425,50.8
20090425,50.8
20090425,50.8
20090425,50.8
20090425,50.7
20090425,50.7
20090425,50.8
20090425,51
20090425,51
20090425,51
20090425,50.8
20090425,51
20090425,51
20090425,50.8
20090425,50.8
20090425,50.7
20090425,50.7
20090425,51
20090425,51.7
20090425,53.9
20090426,56.7
20090426,58
20090426,58.2
20090426,61.5
20090426,61
20090426,60
20090426,59.2
20090426,59.5
20090426,58.9
20090426,58.2
20090426,58.1
20090426,57.6
20090426,57.1
20090426,56.9
20090426,56.6
20090426,56.3
20090426,56.2
20090426,55.7
20090426,55.6
20090426,55.5
20090426,55.3
20090426,55.2
20090426,55.1
20090426,55.1
20090427,54.9
20090427,54.7
20090427,54.5
20090427,54.6
20090427,54.4
20090427,54.4
20090427,54.3
20090427,54.2
20090427,54.2
20090427,54.2
20090427,53.9
20090427,54
20090427,53.8
20090427,54
20090427,54.2
20090427,55.3
20090427,56.6
20090427,58.1
20090427,59
20090427,64.8
20090427,65.2
20090427,63.7
20090427,65.2
20090427,65.2
20090428,65.2
20090428,65.1
20090428,64
20090428,64.3
20090428,64.9
20090428,63.4
20090428,61.8
20090428,60.9
20090428,60
20090428,61.1
20090428,60.5
20090428,60.1
20090428,59.8
20090428,59.5
20090428,58.2
20090428,57.8
20090428,57.6
20090428,58.6
20090428,58.4
20090428,58.4
20090428,58.1
20090428,58
20090428,57.9
20090428,57.4
20090429,57.2
20090429,58
20090429,65.2
20090429,65.2
20090429,63.4
20090429,62.2
20090429,60.9
20090429,60
20090429,60
20090429,59.9
20090429,59.5
20090429,59.2
20090429,58.1
20090429,57.9
20090429,57.6
20090429,57.4
20090429,57.2
20090429,57.1
20090429,57
20090429,57.3
20090429,57.5
20090429,57.5
20090429,57.5
20090429,57.2
20090430,57.2
20090430,57
20090430,57.2
20090430,56.9
20090430,57
20090430,56.7
20090430,56.7
20090430,56.7
20090430,56.6
20090430,57
20090430,58.9
20090430,59.2
20090430,59
20090430,57.7
20090430,57.4
20090430,57.2
20090430,56.9
20090430,56.7
20090430,56.3
20090430,58.2
20090430,58.2
20090430,57.7
20090430,57.7
20090430,57.4
20090501,57.2
20090501,57.1
20090501,56.7
20090501,56.7
20090501,56.7
20090501,56.5
20090501,56.5
20090501,56.4
20090501,56.2
20090501,56
20090501,56
20090501,56
20090501,56
20090501,55.8
20090501,55.8
20090501,55.8
20090501,55.6
20090501,55.5
20090501,55.3
20090501,55.3
20090501,55.3
20090501,54.9
20090501,55.1
20090501,54.9
20090502,54.9
20090502,54.8
20090502,54.8
20090502,54.9
20090502,54.8
20090502,54.4
20090502,54.6
20090502,54.5
20090502,54.6
20090502,54.7
20090502,54.6
20090502,54.4
20090502,54.4
20090502,54.4
20090502,54.5
20090502,54.2
20090502,54.2
20090502,54.2
20090502,54.4
20090502,54.2
20090502,54.2
20090502,54.2
20090502,54
20090502,54.3
20090503,54
20090503,54
20090503,54
20090503,54.3
20090503,54
20090503,54
20090503,54
20090503,54
20090503,54
20090503,54
20090503,54
20090503,54
20090503,54
20090503,54
20090503,53.8
20090503,54
20090503,54
20090503,53.8
20090503,54
20090503,53.6
20090503,53.6
20090503,53.5
20090503,53.5
20090503,53.6
20090504,53.6
20090504,53.3
20090504,53.5
20090504,53.5
20090504,53.6
20090504,53.6
20090504,53.6
20090504,53.5
20090504,53.5
20090504,53.6
20090504,53.6
20090504,53.6
20090504,53.6
20090504,53.6
20090504,53.6
20090504,53.5
20090504,53.6
20090504,53.6
20090504,53.5
20090504,53.3
20090504,53.2
20090504,53.5
20090504,53.6
20090504,53.3
20090505,53.3
20090505,53.4
20090505,53.4
20090505,53.3
20090505,53.2
20090505,53.2
20090505,53.1
20090505,53.2
20090505,53.1
20090505,53.4
20090505,53.2
20090505,53.1
20090505,53.1
20090505,53.2
20090505,53.2
20090505,53.1
20090505,53.2
20090505,53.1
20090505,53.2
20090505,53.1
20090505,53.3
20090505,53.7
20090505,54.3
20090505,54.6
20090506,55
20090506,55.7
20090506,56.2
20090506,56.7
20090506,57.2
20090506,57.7
20090506,58
20090506,57.9
20090506,57.9
20090506,57.7
20090506,58
20090506,57.5
20090506,57.7
20090506,57.2
20090506,57.4
20090506,57.3
20090506,57.1
20090506,57
20090506,57
20090506,56.7
20090506,56.2
20090506,56.5
20090506,56.3
20090506,56.5
20090507,56
20090507,56.2
20090507,56
20090507,56
20090507,55.7
20090507,56
20090507,56
20090507,55.8
20090507,55.7
20090507,56
20090507,55.6
20090507,55.6
20090507,55.8
20090507,55.7
20090507,55.6
20090507,55.5
20090507,55.5
20090507,55.4
