,Date(NZST),Pmsl(hPa),Pstn(hPa),Amount(mm),Period(min),daily_total_rainfall,daily_avg_duration,daily_min_duration,daily_max_duration,daily_median_duration,Rainfall(mm),Deficit(mm),Sunshine(Hrs),WindDir(DegT),Speed(m/s)_x,WindDir StdDev,WindSpd StdDev,Tmax(C),Tmin(C),Tgmin(C),Tmean(C),Twet(C),RH(%),Tdew(C),Dir(DegT),Speed(m/s)_y,Percent(%),soil_avg_moist,soil_min_moist,soil_max_moist,soil_median_moist
727,2022-07-20,1016.8,992.7,0.09,26.8,7.04,37.67,0.9,469.1,7.85,21.8,0.0,0.7,188,1.1,66,0.5,13.0,8.1,7.2,10.6,8.4,99.0,8.4,37,5.7,63.4,63.4,63.4,63.4,63.4
728,2022-07-21,1015.2,990.9,0.0,551.4,0.12,295.1,38.8,551.4,295.1,3.0,0.0,5.4,138,1.3,35,0.5,12.4,4.8,1.6,8.6,5.2,96.0,4.8,180,7.7,55.0,55.0,55.0,55.0,55.0
729,2022-07-25,1023.6,998.8,0.0,6322.9,6.24,364.2947368421053,4.3,6322.9,26.8,0.0,1.3,0.0,276,0.3,45,0.3,11.8,0.8,-1.8,6.3,2.9,99.0,2.8,135,3.6,51.8,51.8,51.8,51.8,51.8
730,2022-07-26,1001.8,977.9,0.26,22.8,8.13,16.49411764705882,2.6,81.9,11.6,14.0,0.0,2.5,180,1.2,21,0.7,7.2,2.8,3.0,5.0,7.0,99.0,7.0,248,6.2,52.7,52.7,52.7,52.7,52.7
731,2022-07-27,999.2,975.4,0.0,965.0,5.12,83.28888888888889,3.0,965.0,18.8,2.2,0.0,0.2,124,0.1,0,0.2,14.2,6.5,5.5,10.4,7.0,100.0,7.0,44,7.2,55.4,55.4,55.4,55.4,55.4
732,2022-07-28,998.7,974.9,0.0,237.7,5.73,42.96060606060606,1.3,309.9,12.7,3.8,0.0,1.5,88,0.3,17,0.4,12.8,6.9,3.8,9.9,7.6,98.0,7.4,6,4.6,54.7,54.7,54.7,54.7,54.7
733,2022-07-29,1008.7,984.7,0.0,386.4,7.78,32.12272727272727,1.7,386.4,9.95,10.8,0.0,2.8,121,0.8,74,0.5,12.2,6.7,5.7,9.5,7.2,100.0,7.2,37,7.7,55.2,55.2,55.2,55.2,55.2
734,2022-07-30,1014.9,990.4,0.0,769.1,40.82,31.806122448979597,1.5,769.1,15.7,2.0,0.0,0.0,118,1.4,15,0.5,13.1,3.0,0.5,8.1,3.6,97.0,3.4,209,5.1,55.8,55.8,55.8,55.8,55.8
735,2022-07-31,1010.9,986.6,1.12,13.1,7.88,18.87857142857143,4.2,56.2,11.0,48.8,0.0,6.1,132,1.6,18,0.9,6.2,3.7,2.9,5.0,3.9,94.0,3.4,197,8.2,63.1,63.1,63.1,63.1,63.1
736,2022-08-01,1026.2,1001.3,0.0,2564.4,0.0,2564.4,2564.4,2564.4,2564.4,0.2,0.1,5.1,346,0.4,42,0.4,11.6,0.6,-1.1,6.1,1.8,100.0,1.8,248,4.6,56.2,56.2,56.2,56.2,56.2
737,2022-08-02,1023.5,999.1,-0.4,548.6,-0.0900000000000001,94.83076923076923,1.1,548.6,7.0,0.6,0.3,0.7,119,0.7,52,0.4,11.7,1.6,2.7,6.7,7.3,100.0,7.3,74,13.4,54.3,54.3,54.3,54.3,54.3
738,2022-08-03,1020.5,996.3,-2.2,409.2,-2.51,67.56666666666666,0.6,409.2,8.3,13.6,0.0,4.7,153,1.7,53,0.8,11.9,6.9,6.1,9.4,8.7,97.0,8.5,179,5.7,62.5,62.5,62.5,62.5,62.5
739,2022-08-06,1006.0,982.6,0.0,3578.5,32.32,47.62450980392157,0.9,3578.5,6.9,4.0,0.0,0.0,39,5.8,21,1.8,13.9,4.7,5.9,9.3,13.1,94.0,12.7,55,13.9,53.1,53.1,53.1,53.1,53.1
740,2022-08-07,1005.2,981.5,-0.2,157.4,5.279999999999999,34.073913043478264,1.1,502.0,3.95,40.8,0.0,5.5,90,0.2,22,0.3,14.5,8.7,6.6,11.6,9.7,100.0,9.7,133,8.2,63.2,63.2,63.2,63.2,63.2
741,2022-08-16,1024.7,1000.4,0.0,11637.4,6.89,126.83235294117648,0.7,11637.4,5.050000000000001,20.6,0.0,0.0,90,0.5,13,0.5,11.9,0.6,0.4,6.3,8.3,100.0,8.3,49,10.8,52.7,52.7,52.7,52.7,52.7
742,2022-08-17,1018.7,994.8,-0.8,51.5,6.97,16.11685393258427,1.0,251.4,7.2,35.2,0.0,0.0,66,1.8,15,0.5,13.7,8.2,8.8,11.0,11.8,99.0,11.8,39,11.3,64.6,64.6,64.6,64.6,64.6
743,2022-08-18,1015.3,991.6,-2.8,177.3,-0.3599999999999999,20.086153846153845,0.7,322.0,7.3,52.4,0.0,0.0,55,1.5,22,0.4,15.9,11.7,12.3,13.8,13.1,100.0,13.1,44,12.4,65.2,65.2,65.2,65.2,65.2
744,2022-08-19,1019.6,995.7,0.0,1026.5,27.84,24.2089552238806,1.1,1026.5,5.9,12.6,0.0,0.0,205,0.9,18,0.5,16.4,12.2,11.3,14.3,12.2,98.0,12.1,69,10.8,60.5,60.5,60.5,60.5,60.5
745,2022-08-20,1009.8,986.3,1.73,20.1,19.31,19.240579710144928,0.9,502.3,6.4,56.4,0.0,0.5,37,3.1,23,1.1,16.4,12.3,13.8,14.4,14.0,94.0,13.6,19,11.8,59.6,59.6,59.6,59.6,59.6
746,2022-08-21,1013.4,989.4,0.0,638.4,10.45,30.153846153846157,1.9,638.4,5.2,6.2,0.0,0.5,328,0.7,75,0.4,14.9,7.8,6.8,11.4,9.1,100.0,9.1,39,10.3,57.4,57.4,57.4,57.4,57.4
747,2022-08-25,1015.2,991.3,0.0,5882.6,1.44,557.7181818181818,3.3,5882.6,14.4,0.0,2.3,3.0,248,0.5,42,0.5,13.5,7.4,7.7,10.5,10.2,95.0,9.9,44,7.7,52.9,52.9,52.9,52.9,52.9
748,2022-08-26,1011.4,987.6,0.0,74.1,0.06,41.65,9.2,74.1,41.65,2.0,1.1,8.0,202,2.2,21,0.9,15.7,6.8,5.4,11.3,9.0,77.0,6.9,162,8.8,52.6,52.6,52.6,52.6,52.6
749,2022-08-31,1034.5,1009.8,0.0,7534.3,0.4,1893.9,4.1,7534.3,18.6,0.2,4.7,2.0,335,0.5,12,0.4,14.1,4.2,1.7,9.2,5.9,97.0,5.7,14,6.7,51.3,51.3,51.3,51.3,51.3
750,2022-09-02,1027.6,1003.4,0.0,3171.5,14.97,120.8375,1.4,3171.5,9.0,0.0,6.8,0.6,92,0.7,57,0.3,14.4,8.8,7.9,11.6,10.9,100.0,10.9,51,11.3,51.3,51.3,51.3,51.3,51.3
751,2022-09-03,1014.1,990.3,0.34,7.1,9.76,30.71395348837209,0.8,366.2,6.0,18.2,0.0,2.1,337,0.9,39,0.5,14.0,10.6,10.3,12.3,11.6,94.0,11.2,7,10.3,57.3,57.3,57.3,57.3,57.3
752,2022-09-04,1014.5,990.2,0.0,240.6,2.87,56.911111111111104,2.4,329.6,12.0,8.0,0.0,3.7,330,0.8,46,0.5,15.5,4.4,0.6,10.0,5.8,96.0,5.5,234,6.7,56.1,56.1,56.1,56.1,56.1
753,2022-09-05,1006.3,982.3,0.0,141.2,0.5,25.971428571428568,2.5,141.2,6.4,1.6,0.0,4.0,276,0.4,38,0.4,12.1,5.5,4.5,8.8,6.3,91.0,5.6,197,7.2,55.1,55.1,55.1,55.1,55.1
754,2022-09-12,1000.9,977.2,0.0,10843.4,3.05,590.3421052631579,0.8,10843.4,6.1,0.0,10.6,0.3,133,1.3,21,0.5,18.1,5.8,3.5,12.0,7.4,78.0,5.4,197,5.7,52.2,52.2,52.2,52.2,52.2
755,2022-09-13,1005.8,981.9,0.0,190.4,17.64,14.535849056603771,0.8,190.4,5.7,8.8,3.3,1.3,132,0.7,35,0.5,13.5,6.7,4.7,10.1,8.0,100.0,8.0,148,9.3,52.2,52.2,52.2,52.2,52.2
756,2022-09-14,1022.0,997.5,0.0,99.3,1.01,27.08333333333333,3.0,99.3,15.0,12.6,0.0,10.5,138,1.2,41,0.4,12.4,0.7,-2.9,6.6,4.3,83.0,2.8,125,6.7,59.2,59.2,59.2,59.2,59.2
757,2022-09-15,1022.0,997.0,0.0,2739.1,0.11,919.4666666666668,9.6,2739.1,9.7,0.0,1.5,7.3,297,0.5,49,0.4,12.5,-2.8,-5.3,4.9,0.4,100.0,0.4,162,7.2,55.3,55.3,55.3,55.3,55.3
758,2022-09-16,1019.5,995.3,0.19,7.2,1.29,17.675,2.7,60.0,9.8,1.4,1.7,8.0,297,0.3,50,0.3,14.0,0.4,1.6,7.2,7.4,94.0,6.9,256,5.7,54.7,54.7,54.7,54.7,54.7
759,2022-09-19,1018.3,994.3,0.0,4241.2,5.48,157.95,1.6,4241.2,9.3,2.8,3.5,4.4,95,1.7,29,0.6,16.7,8.6,7.8,12.7,9.4,93.0,8.8,24,7.7,53.2,53.2,53.2,53.2,53.2
760,2022-09-20,1019.3,995.2,0.0,1123.3,10.24,38.99230769230769,2.4,1123.3,7.0,9.0,0.0,0.1,160,1.0,57,0.6,17.6,6.3,3.7,12.0,9.1,98.0,8.9,350,6.2,53.3,53.3,53.3,53.3,53.3
761,2022-09-21,1019.5,995.4,0.0,213.8,2.68,54.05714285714286,3.9,561.6,14.0,4.8,0.0,0.0,216,0.7,22,0.4,11.9,8.3,7.1,10.1,9.5,96.0,9.2,146,4.6,56.7,56.7,56.7,56.7,56.7
762,2022-09-27,1030.4,1006.2,0.0,8873.2,0.76,2223.75,6.1,8873.2,7.85,0.0,7.7,1.8,330,0.7,14,0.3,20.8,8.9,9.5,14.9,10.2,87.0,9.1,350,5.7,51.5,51.5,51.5,51.5,51.5
763,2022-09-28,1026.5,1002.4,0.0,563.3,11.42,30.25185185185185,2.2,563.3,10.1,1.2,8.0,0.1,300,0.4,15,0.5,17.3,10.0,9.8,13.7,10.8,97.0,10.6,130,9.8,51.6,51.6,51.6,51.6,51.6
764,2022-09-29,1017.3,993.6,0.67,25.4,14.39,15.323214285714286,2.3,294.1,7.949999999999999,17.4,0.0,1.8,0,0.0,0,0.0,14.2,10.9,11.8,12.6,13.6,100.0,13.6,39,9.3,52.7,52.7,52.7,52.7,52.7
765,2022-09-30,1019.0,995.0,0.0,805.6,0.53,211.325,10.6,805.6,14.55,1.0,0.5,1.3,208,2.8,18,1.0,18.7,9.2,9.5,14.0,9.3,88.0,8.3,230,6.2,54.7,54.7,54.7,54.7,54.7
766,2022-10-04,1016.6,992.4,0.0,6162.4,1.55,686.1899999999999,1.5,6162.4,5.4,0.0,9.3,6.5,331,0.4,58,0.4,19.0,3.1,-0.9,11.1,6.7,85.0,5.4,302,8.2,52.0,52.0,52.0,52.0,52.0
767,2022-10-05,1007.4,983.4,0.0,286.0,18.16,22.925757575757576,1.8,286.0,9.45,10.2,1.5,2.7,224,0.7,23,0.7,16.9,5.6,3.3,11.3,7.7,98.0,7.5,220,11.8,51.8,51.8,51.8,51.8,51.8
768,2022-10-06,1020.2,995.4,0.3,30.3,2.09,53.88,2.6,391.4,17.549999999999997,9.6,0.0,10.8,146,2.1,44,1.1,10.1,-1.0,-3.9,4.6,0.5,81.0,-1.4,248,7.2,56.2,56.2,56.2,56.2,56.2
769,2022-10-10,1033.3,1009.0,0.0,5247.7,4.21,256.59615384615387,3.3,5247.7,12.0,0.2,7.4,0.7,117,2.2,23,0.8,15.5,8.6,8.4,12.1,9.5,88.0,8.5,38,12.4,53.0,53.0,53.0,53.0,53.0
770,2022-10-11,1024.5,1000.3,0.77,9.0,7.99,11.463636363636365,1.9,33.7,9.1,12.6,0.0,6.9,145,1.1,42,0.5,15.3,8.0,4.1,11.7,9.7,95.0,9.3,81,11.8,53.1,53.1,53.1,53.1,53.1
771,2022-10-16,1017.1,993.2,0.0,7268.6,0.2,2432.0333333333333,4.8,7268.6,22.7,0.0,12.0,8.0,113,1.1,18,0.5,17.9,7.3,2.8,12.6,10.2,88.0,9.3,182,7.7,51.5,51.5,51.5,51.5,51.5
772,2022-10-17,1014.3,990.6,0.0,1706.7,0.1,358.8,1.2,1706.7,6.4,0.0,14.4,8.3,305,0.6,39,0.5,19.1,8.8,6.3,14.0,11.0,84.0,9.7,223,8.2,51.5,51.5,51.5,51.5,51.5
773,2022-10-18,1013.7,989.6,0.0,1237.1,1.21,133.89375,1.2,1237.1,10.65,0.0,16.8,6.3,330,0.6,38,0.4,18.8,5.1,2.1,12.0,7.9,93.0,7.3,254,9.8,51.1,51.1,51.1,51.1,51.1
774,2022-10-19,1017.9,993.6,0.0,56.4,3.86,35.65897435897436,1.3,357.3,10.3,2.8,16.4,5.8,310,1.2,20,0.4,15.4,5.7,2.5,10.6,6.8,97.0,6.6,238,7.7,51.3,51.3,51.3,51.3,51.3
775,2022-10-20,1012.6,988.7,0.0,137.8,1.23,40.8,6.8,185.4,12.7,3.4,15.4,7.4,130,0.8,47,0.5,14.4,6.6,5.7,10.5,8.8,90.0,7.9,247,8.2,51.5,51.5,51.5,51.5,51.5
776,2022-10-21,1018.4,994.4,0.0,1127.8,0.3,209.4333333333333,4.1,1127.8,28.85,0.2,17.6,11.8,195,1.1,50,0.5,17.0,6.9,5.0,12.0,9.0,82.0,7.5,248,7.7,51.7,51.7,51.7,51.7,51.7
777,2022-10-22,1032.4,1008.0,0.0,1588.1,0.3,351.9,14.5,1588.1,29.8,0.2,19.8,2.9,111,1.1,18,0.5,19.0,7.5,7.3,13.3,9.1,93.0,8.5,208,6.2,51.3,51.3,51.3,51.3,51.3
778,2022-10-25,1030.3,1005.8,0.0,4031.5,8.3,175.09259259259258,3.8,4031.5,21.4,3.2,23.8,0.9,153,1.9,18,0.6,18.5,7.4,7.4,13.0,7.7,91.0,6.9,155,5.1,50.7,50.7,50.7,50.7,50.7
779,2022-10-28,1013.4,989.9,0.0,3592.9,18.03,68.69545454545454,1.8,3592.9,10.5,0.6,25.9,0.0,36,4.2,24,1.7,17.1,11.0,11.0,14.1,12.9,81.0,11.4,36,11.8,51.7,51.7,51.7,51.7,51.7
780,2022-10-29,1004.9,981.7,0.0,358.3,31.57,13.8302752293578,0.7,358.3,6.7,32.6,0.0,0.0,37,3.8,23,1.3,16.6,14.4,14.5,15.5,15.6,98.0,15.5,354,12.9,57.7,57.7,57.7,57.7,57.7
781,2022-10-31,1007.7,984.3,0.0,2437.9,5.7,139.89545454545456,1.3,2437.9,6.85,0.0,2.4,7.1,63,0.7,55,0.4,19.3,9.8,6.4,14.6,12.5,79.0,10.8,289,9.3,54.4,54.4,54.4,54.4,54.4
782,2022-11-02,1005.0,981.8,0.0,1549.9,38.38,36.214814814814815,1.0,1549.9,14.7,4.6,0.0,0.0,43,4.1,24,1.5,20.1,11.4,9.7,15.8,15.6,92.0,15.1,22,16.0,53.0,53.0,53.0,53.0,53.0
783,2022-11-03,1002.4,979.2,1.58,18.8,19.45,17.00172413793103,1.1,497.9,7.5,53.4,0.0,3.9,351,1.5,69,0.8,17.0,12.3,11.9,14.7,13.5,84.0,12.3,14,13.9,60.5,60.5,60.5,60.5,60.5
784,2022-11-04,1015.9,991.9,0.0,808.8,1.13,106.37,1.4,808.8,17.2,0.2,3.0,5.8,294,0.8,33,0.6,18.0,6.6,3.4,12.3,10.1,98.0,9.9,232,8.8,55.8,55.8,55.8,55.8,55.8
785,2022-11-05,1024.4,1000.4,0.0,1065.4,0.14,544.2,23.0,1065.4,544.2,1.0,5.2,8.3,249,1.0,44,0.5,18.3,9.4,8.2,13.9,10.5,82.0,9.0,184,8.2,54.2,54.2,54.2,54.2,54.2
786,2022-11-11,1021.7,997.8,0.0,9439.7,0.89,1384.814285714286,7.4,9439.7,22.4,0.0,24.4,8.0,327,0.9,27,0.5,25.0,6.1,2.7,15.6,10.2,72.0,7.7,347,9.3,49.0,49.0,49.0,49.0,49.0
787,2022-11-12,1011.1,987.4,0.0,554.6,15.31,29.530434782608697,0.1,554.6,2.4000000000000004,11.8,15.8,4.8,352,1.8,75,1.4,24.1,10.9,8.2,17.5,12.5,100.0,12.5,151,6.7,48.9,48.9,48.9,48.9,48.9
788,2022-11-13,1013.8,990.3,-2.2,574.7,-2.2,574.7,574.7,574.7,574.7,8.8,10.2,9.6,222,1.9,25,0.8,22.8,12.4,13.3,17.6,13.7,82.0,12.4,246,7.7,54.0,54.0,54.0,54.0,54.0
789,2022-11-14,1020.7,996.8,0.0,1437.2,-0.4,549.625,60.0,1437.2,350.65,0.0,13.4,8.9,316,1.1,26,0.4,22.0,8.4,4.8,15.2,11.5,92.0,10.9,258,7.7,51.4,51.4,51.4,51.4,51.4
790,2022-11-17,1007.7,984.3,0.0,4218.2,-1.4,1474.6333333333332,2.7,4218.2,203.0,0.0,23.0,2.7,297,0.8,38,0.4,24.1,12.2,11.0,18.2,13.2,85.0,12.1,354,6.7,48.9,48.9,48.9,48.9,48.9
791,2022-11-18,1005.3,982.0,0.0,1376.5,10.4,70.21428571428571,1.3,1376.5,2.9,2.4,23.8,6.7,243,0.8,55,0.5,22.2,12.8,12.0,17.5,14.5,88.0,13.6,326,7.2,49.1,49.1,49.1,49.1,49.1
792,2022-11-19,1000.5,977.3,-11.0,634.0,-9.2,83.175,0.5,634.0,1.8,24.8,2.3,2.5,130,1.9,14,0.5,24.6,14.0,14.1,19.3,14.2,96.0,13.9,5,6.7,54.9,54.9,54.9,54.9,54.9
793,2022-11-20,1002.1,978.7,-1.6,519.4,-2.2,411.0333333333333,10.0,703.7,519.4,13.6,0.0,7.1,226,0.7,50,0.4,19.4,10.7,8.8,15.1,13.1,100.0,13.1,352,9.8,53.4,53.4,53.4,53.4,53.4
794,2022-11-21,999.9,976.8,0.0,653.1,-6.6,111.60769230769232,0.6,653.1,38.8,1.6,1.6,0.6,44,2.5,26,1.0,22.6,13.1,12.3,17.9,14.2,85.0,13.1,351,11.3,52.3,52.3,52.3,52.3,52.3
795,2022-11-22,999.5,976.2,-2.8,550.2,-7.6,142.2153846153846,0.9,550.2,62.8,12.6,0.0,1.2,275,0.9,70,0.6,17.2,8.6,3.9,12.9,12.9,96.0,12.6,20,11.8,55.4,55.4,55.4,55.4,55.4
796,2022-11-23,995.9,972.5,-4.2,357.2,-8.0,78.73888888888888,0.7,357.2,2.9,12.8,0.0,4.5,18,1.0,41,0.5,17.5,8.8,6.8,13.2,10.9,93.0,10.4,351,9.8,55.4,55.4,55.4,55.4,55.4
797,2022-11-24,996.7,973.2,-2.2,151.2,-11.6,102.4181818181818,1.2,345.6,2.4,19.6,0.0,0.9,353,1.1,78,0.5,17.2,8.4,7.1,12.8,10.1,98.0,9.9,261,7.7,56.4,56.4,56.4,56.4,56.4
798,2022-11-25,1003.4,979.5,0.0,436.1,-5.3,268.7,2.7,516.7,298.35,10.6,0.0,4.0,290,1.1,55,0.5,12.4,6.8,4.4,9.6,7.7,100.0,7.7,172,6.7,55.9,55.9,55.9,55.9,55.9
799,2022-11-26,1005.2,981.5,0.0,917.8,-0.2,501.7,85.6,917.8,501.7,5.8,0.0,1.4,303,1.1,21,0.5,15.5,7.7,5.5,11.6,10.3,96.0,10.0,8,8.2,54.8,54.8,54.8,54.8,54.8
800,2022-11-27,1002.8,979.2,0.0,699.3,-7.799999999999999,101.10588235294118,1.1,699.3,21.4,7.8,0.0,0.5,100,1.2,19,0.4,15.7,10.3,10.4,13.0,11.0,99.0,11.0,212,7.7,54.2,54.2,54.2,54.2,54.2
801,2022-11-29,1012.9,989.1,0.0,2830.7,-2.61,546.35,0.2,2830.7,60.2,0.2,3.0,2.0,53,1.3,63,0.8,18.2,8.2,6.4,13.2,10.6,89.0,9.8,340,9.3,54.0,54.0,54.0,54.0,54.0
802,2022-11-30,1001.0,977.8,-1.0,124.3,-3.59,92.0625,1.2,410.3,36.85,4.8,1.4,6.8,26,3.1,25,1.1,19.6,11.2,11.5,15.4,12.6,78.0,10.8,72,8.8,53.1,53.1,53.1,53.1,53.1
803,2022-12-01,1007.0,983.4,-0.4,1047.7,-0.4,1047.7,1047.7,1047.7,1047.7,4.0,0.6,5.0,300,0.7,46,0.3,17.8,9.5,6.8,13.7,12.0,99.0,12.0,232,8.8,53.8,53.8,53.8,53.8,53.8
804,2022-12-09,1012.8,989.2,0.0,11685.0,-11.8,652.8157894736842,0.9,11685.0,3.6,0.0,35.1,0.0,30,1.3,30,0.6,24.4,12.2,12.3,18.3,12.7,94.0,12.3,46,9.3,48.0,48.0,48.0,48.0,48.0
805,2022-12-10,1012.7,989.2,-1.2,685.2,-1.2,685.2,685.2,685.2,685.2,22.2,17.3,10.5,147,0.7,65,0.5,17.0,13.0,11.2,15.0,15.1,97.0,14.9,354,10.3,54.2,54.2,54.2,54.2,54.2
806,2022-12-11,1012.2,988.8,0.0,1568.9,-5.4,293.7,1.0,1568.9,44.75,0.0,21.6,2.6,119,1.7,21,0.5,22.1,9.4,6.6,15.8,12.7,69.0,10.1,30,8.8,51.3,51.3,51.3,51.3,51.3
807,2022-12-15,1010.6,987.3,0.0,4551.3,-6.8,1888.5,321.8,4551.3,792.4,6.8,24.4,3.1,298,0.6,16,0.4,27.4,15.3,15.3,21.4,16.4,98.0,16.3,338,7.2,49.0,49.0,49.0,49.0,49.0
808,2022-12-16,1008.4,985.2,-2.6,511.6,-0.3999999999999998,34.90952380952381,1.2,511.6,3.5,7.8,21.0,3.5,2,1.1,41,0.6,24.5,16.5,16.9,20.5,17.6,100.0,17.6,338,8.8,49.6,49.6,49.6,49.6,49.6
809,2022-12-18,1010.7,987.4,0.0,3104.4,10.4,133.864,0.4,3104.4,1.8,0.0,24.0,3.0,331,0.9,47,0.6,25.0,14.4,12.9,19.7,15.4,86.0,14.4,238,7.2,50.0,50.0,50.0,50.0,50.0
810,2022-12-19,1012.2,988.6,-11.4,806.0,-12.2,107.27142857142856,1.7,806.0,3.2,27.8,0.5,2.5,297,0.6,52,0.3,24.6,12.2,12.0,18.4,13.6,97.0,13.4,220,5.1,54.0,54.0,54.0,54.0,54.0
811,2022-12-20,1010.5,987.0,-1.0,403.6,-0.3999999999999999,142.66666666666666,1.5,564.5,14.8,4.6,0.2,2.6,293,0.8,25,0.4,20.9,10.3,8.9,15.6,13.5,92.0,12.9,149,4.6,53.7,53.7,53.7,53.7,53.7
812,2022-12-21,1014.6,991.1,0.0,1338.3,-2.0,400.3,2.0,1338.3,130.45,4.0,0.5,6.4,202,1.8,25,0.6,19.8,11.2,9.4,15.5,12.1,64.0,8.8,142,9.8,52.7,52.7,52.7,52.7,52.7
813,2022-12-27,1023.4,999.8,0.0,8604.9,0.0,8604.9,8604.9,8604.9,8604.9,0.0,23.6,9.6,323,0.8,36,0.5,29.1,10.9,8.2,20.0,15.2,80.0,13.7,47,8.2,48.2,48.2,48.2,48.2,48.2
814,2022-12-28,1026.8,1003.2,-2.2,497.3,-2.2,497.3,497.3,497.3,497.3,2.4,25.5,11.5,116,1.6,16,0.5,29.2,14.8,14.1,22.0,16.4,85.0,15.4,240,8.8,48.2,48.2,48.2,48.2,48.2
815,2023-01-04,1017.5,994.2,0.0,11329.2,-0.2,5684.85,40.5,11329.2,5684.85,0.0,56.7,4.4,344,1.0,25,0.4,26.7,14.8,13.3,20.8,15.6,72.0,13.4,60,7.2,44.6,44.6,44.6,44.6,44.6
816,2023-01-05,1012.3,989.2,0.0,574.7,-2.0,80.75,0.6,688.8,2.2,0.4,61.0,2.3,15,1.1,27,0.5,26.2,15.9,15.6,21.1,15.9,67.0,13.2,306,5.7,44.2,44.2,44.2,44.2,44.2
817,2023-01-06,1011.3,988.2,0.2,1.4,-4.4,49.19375,0.5,385.5,1.45,18.8,46.8,3.5,24,1.1,35,0.5,22.5,16.9,17.0,19.7,18.2,93.0,17.8,34,8.8,46.5,46.5,46.5,46.5,46.5
818,2023-01-14,1024.3,1000.7,0.0,11701.5,2.6,845.2071428571428,0.5,11701.5,1.85,0.2,81.7,5.3,336,0.7,43,0.3,21.2,15.5,14.8,18.4,16.8,98.0,16.7,246,6.7,42.6,42.6,42.6,42.6,42.6
819,2023-01-20,1007.7,984.5,0.0,8750.4,-0.6,4398.65,46.9,8750.4,4398.65,0.0,99.4,5.7,326,0.9,44,0.5,29.2,11.6,9.0,20.4,14.4,77.0,12.7,209,7.7,37.9,37.9,37.9,37.9,37.9
820,2023-01-26,1023.7,1000.1,0.0,7570.5,-5.4,1123.2857142857142,1.9,7570.5,17.5,7.8,107.1,0.1,72,1.2,61,0.7,27.5,14.7,11.0,21.1,16.5,97.0,16.3,37,7.2,33.2,33.2,33.2,33.2,33.2
821,2023-01-30,1019.2,995.9,0.0,5669.5,2.8,190.87941176470588,0.6,5669.5,1.85,1.0,115.5,2.5,154,0.4,30,0.4,27.2,17.5,16.7,22.4,19.3,100.0,19.3,79,8.8,32.9,32.9,32.9,32.9,32.9
822,2023-02-02,1009.7,986.7,0.0,3165.2,1.6,108.96571428571428,0.5,3165.2,2.4,14.6,96.5,1.6,44,4.4,22,1.4,24.8,17.3,16.8,21.1,19.4,97.0,19.2,59,10.8,34.8,34.8,34.8,34.8,34.8
823,2023-02-03,1015.2,992.0,-1.4,939.6,-3.6,166.35714285714286,0.8,939.6,3.7,5.8,93.4,4.2,112,1.3,41,0.4,23.4,17.9,17.7,20.7,18.7,99.0,18.6,8,8.8,38.8,38.8,38.8,38.8,38.8
824,2023-02-04,1020.3,996.9,0.0,1323.0,-0.6,459.92,3.3,1323.0,127.2,0.8,95.4,4.7,104,1.5,14,0.6,26.9,18.0,16.5,22.5,18.7,99.0,18.6,32,6.7,39.3,39.3,39.3,39.3,39.3
825,2023-02-05,1014.3,991.0,-1.6,611.8,-4.2,81.26923076923077,1.7,611.8,6.1,2.6,95.5,0.1,26,4.4,30,1.7,28.9,16.6,16.7,22.8,17.0,95.0,16.7,25,14.4,38.2,38.2,38.2,38.2,38.2
826,2023-02-06,1007.8,984.5,-5.0,959.9,-5.2,401.3666666666666,107.5,959.9,136.7,11.8,86.4,4.4,221,0.6,71,0.4,22.2,13.9,10.6,18.1,16.2,100.0,16.2,227,7.2,42.7,42.7,42.7,42.7,42.7
827,2023-02-07,1010.6,987.2,0.0,1995.3,0.0,1995.3,1995.3,1995.3,1995.3,0.4,89.2,6.3,285,0.8,20,0.4,22.7,13.5,11.1,18.1,15.0,98.0,14.9,148,7.7,41.1,41.1,41.1,41.1,41.1
828,2023-02-08,1007.8,984.4,-1.8,467.2,-2.0,169.36666666666665,1.1,467.2,39.8,2.6,89.6,7.3,146,1.1,43,0.6,23.1,12.8,12.2,18.0,13.6,86.0,12.6,226,8.2,39.6,39.6,39.6,39.6,39.6
829,2023-02-22,1015.2,991.9,0.0,20692.1,-10.8,7099.433333333333,1.6,20692.1,604.6,0.0,120.4,2.2,325,1.0,27,0.5,28.3,16.8,16.2,22.6,17.6,91.0,17.0,220,9.3,30.7,30.7,30.7,30.7,30.7
830,2023-02-23,1018.3,994.4,-1.0,33.4,-1.0,33.4,33.4,33.4,33.4,12.4,109.5,5.3,155,1.0,37,0.5,22.9,9.6,9.2,16.3,10.6,82.0,9.1,189,9.8,34.2,34.2,34.2,34.2,34.2
831,2023-03-02,1014.2,990.6,0.0,10371.7,-0.2,5191.1,10.5,10371.7,5191.1,0.4,120.7,5.7,331,0.8,25,0.4,25.2,13.3,11.2,19.3,14.4,98.0,14.3,211,6.2,29.9,29.9,29.9,29.9,29.9
832,2023-03-03,1013.8,990.3,0.0,2003.4,0.0,2003.4,2003.4,2003.4,2003.4,0.0,121.5,4.0,96,1.4,42,0.7,26.2,12.2,11.0,19.2,14.8,92.0,14.2,47,6.7,29.5,29.5,29.5,29.5,29.5
