Station,Date(NZST)_Incl_secs,Amount(mm),Period(min),Freq
3925,20170122:003430,0.43,4.9,BPS
3925,20170122:004706,0.69,12.6,BPS
3925,20170122:005448,1.23,7.7,BPS
3925,20170122:005936,0.59,4.8,BPS
3925,20170122:012524,0.51,25.8,BPS
3925,20170122:013206,0.58,6.7,BPS
3925,20170122:014206,1.14,10,BPS
3925,20170122:015248,0.6,10.7,BPS
3925,20170122:020124,0.65,8.6,BPS
3925,20170122:020742,0.75,6.3,BPS
3925,20170122:021230,0.72,4.8,BPS
3925,20170122:022054,1.64,8.4,BPS
3925,20170122:022430,0.32,3.6,BPS
3925,20170122:023354,0.23,9.4,BPS
3925,20170122:024424,0.54,10.5,BPS
3925,20170122:025036,0.67,6.2,BPS
3925,20170122:025542,0.24,5.1,BPS
3925,20170122:030206,0.46,6.4,BPS
3925,20170122:032354,0.73,21.8,BPS
3925,20170122:032742,0.51,3.8,BPS
3925,20170122:033030,0.16,2.8,BPS
3925,20170122:033218,0.31,1.8,BPS
3925,20170122:033706,0.51,4.8,BPS
3925,20170122:034554,0.29,8.8,BPS
3925,20170122:034806,0.27,2.2,BPS
3925,20170122:035230,0.14,4.4,BPS
3925,20170122:035506,0.33,2.6,BPS
3925,20170122:040318,0.45,8.2,BPS
3925,20170122:040406,0.18,0.8,BPS
3925,20170122:040542,0.12,1.6,BPS
3925,20170122:041700,0.44,11.3,BPS
3925,20170122:042100,0.31,4,BPS
3925,20170122:043306,0.26,12.1,BPS
3925,20170122:045024,0.1,17.3,BPS
3925,20170122:050400,0.17,13.6,BPS
3925,20170122:052554,0,21.9,BPS
3925,20170122:053800,0.12,12.1,BPS
3925,20170122:054812,0,10.2,BPS
3925,20170122:060306,0.36,14.9,BPS
3925,20170122:061218,0.65,9.2,BPS
3925,20170122:062054,0.22,8.6,BPS
3925,20170122:062924,0.47,8.5,BPS
3925,20170122:064024,0.4,11,BPS
3925,20170122:065330,0.19,13.1,BPS
3925,20170122:071000,0.49,16.5,BPS
3925,20170122:072006,0.42,10.1,BPS
3925,20170122:074012,0.38,20.1,BPS
3925,20170122:080336,0.69,23.4,BPS
3925,20170122:081500,0.55,11.4,BPS
3925,20170122:081730,0.06,2.5,BPS
3925,20170122:082248,0,5.3,BPS
3925,20170122:082612,0.2,3.4,BPS
3925,20170122:083718,1.27,11.1,BPS
3925,20170122:084648,0.74,9.5,BPS
3925,20170122:090000,1.84,13.2,BPS
3925,20170122:090536,0.73,5.6,BPS
3925,20170122:091006,0.33,4.5,BPS
3925,20170122:092430,1.31,14.4,BPS
3925,20170122:093548,0.57,11.3,BPS
3925,20170122:095324,0.37,17.6,BPS
3925,20170122:101906,0.23,25.7,BPS
3925,20170122:102900,0,9.9,BPS
3925,20170122:104612,1.03,17.2,BPS
3925,20170122:105618,0.2,10.1,BPS
3925,20170122:110206,0.21,5.8,BPS
3925,20170122:110806,0.4,6,BPS
3925,20170122:111936,0.33,11.5,BPS
3925,20170122:112918,0.68,9.7,BPS
3925,20170122:115142,0.28,22.4,BPS
3925,20170122:120442,0,13,BPS
3925,20170122:121030,0.1,5.8,BPS
3925,20170122:123100,0,20.5,BPS
3925,20170122:123700,0.24,6,BPS
3925,20170122:124600,0.07,9,BPS
3925,20170122:125554,0.41,9.9,BPS
3925,20170122:130648,0.21,10.9,BPS
3925,20170122:131330,0.34,6.7,BPS
3925,20170122:134148,3.23,28.3,BPS
3925,20170122:135454,0.98,13.1,BPS
3925,20170122:140700,0.65,12.1,BPS
3925,20170122:141742,0.31,10.7,BPS
3925,20170122:142618,0.38,8.6,BPS
3925,20170122:143042,0.06,4.4,BPS
3925,20170122:151200,0.23,41.3,BPS
3925,20170122:152500,0.23,13,BPS
3925,20170122:190548,0,220.8,BPS
3925,20170122:192630,0.09,20.7,BPS
3925,20170125:040918,0,3402.8,BPS
3925,20170125:041448,0.16,5.5,BPS
3925,20170125:042218,0,7.5,BPS
3925,20170125:051018,0.19,48,BPS
3925,20170125:053106,0.15,20.8,BPS
3925,20170125:055530,0,24.4,BPS
3925,20170125:061030,1.16,15,BPS
3925,20170125:062206,0.2,11.6,BPS
3925,20170125:064354,0.83,21.8,BPS
3925,20170125:064636,0.04,2.7,BPS
3925,20170125:065506,0,8.5,BPS
3925,20170125:071518,0.37,20.2,BPS
3925,20170125:073506,0.79,19.8,BPS
3925,20170125:075036,0.89,15.5,BPS
3925,20170125:075430,0,3.9,BPS
3925,20170125:080800,0.32,13.5,BPS
3925,20170125:082548,0.61,17.8,BPS
3925,20170125:082830,0.34,2.7,BPS
3925,20170125:083112,0.79,2.7,BPS
3925,20170125:083918,0.26,8.1,BPS
3925,20170125:175618,0,557,BPS
3925,20170125:180048,0.14,4.5,BPS
3925,20170125:180542,0.06,4.9,BPS
3925,20170126:162612,0,1340.5,BPS
3925,20170126:162924,0.03,3.2,BPS
3925,20170126:163806,0,8.7,BPS
3925,20170126:164454,0.2,6.8,BPS
3925,20170126:164806,0.24,3.2,BPS
3925,20170126:165206,0.15,4,BPS
3925,20170126:165400,0.34,1.9,BPS
3925,20170126:165530,0.12,1.5,BPS
3925,20170126:170706,0.18,11.6,BPS
3925,20170126:173218,0.06,25.2,BPS
3925,20170126:183942,0,67.4,BPS
3925,20170126:184848,0.06,9.1,BPS
3925,20170126:192336,0,34.8,BPS
3925,20170126:194142,0.1,18.1,BPS
3925,20170126:210036,0,78.9,BPS
3925,20170126:212448,0.11,24.2,BPS
3925,20170126:214554,0.22,21.1,BPS
3925,20170126:220930,0,23.6,BPS
3925,20170126:221906,0.23,9.6,BPS
3925,20170126:223718,0,18.2,BPS
3925,20170126:235142,0.26,74.4,BPS
3925,20170127:000354,0.17,12.2,BPS
3925,20170127:002154,0.1,18,BPS
3925,20170127:003630,0.27,14.6,BPS
3925,20170127:004000,0.19,3.5,BPS
3925,20170127:004248,0.22,2.8,BPS
3925,20170127:004554,0.06,3.1,BPS
3925,20170127:010842,0.09,22.8,BPS
3925,20170127:013942,0,31,BPS
3925,20170127:021530,0.2,35.8,BPS
3925,20170127:022230,0.07,7,BPS
3925,20170127:023748,0,15.3,BPS
3925,20170127:025948,0.45,22,BPS
3925,20170127:032336,0.12,23.8,BPS
3925,20170127:033724,0.31,13.8,BPS
3925,20170127:035606,0.18,18.7,BPS
3925,20170127:040706,0.4,11,BPS
3925,20170127:041618,0.11,9.2,BPS
3925,20170127:041836,0.27,2.3,BPS
3925,20170127:042030,0.13,1.9,BPS
3925,20170127:042318,0.07,2.8,BPS
3925,20170127:042918,0.08,6,BPS
3925,20170127:044236,0.06,13.3,BPS
3925,20170127:050524,0,22.8,BPS
3925,20170127:051512,0.11,9.8,BPS
3925,20170127:052736,0,12.4,BPS
3925,20170127:055712,0.34,29.6,BPS
3925,20170127:060942,0.52,12.5,BPS
3925,20170127:061324,0.29,3.7,BPS
3925,20170127:063136,0.28,18.2,BPS
3925,20170127:064142,0.33,10.1,BPS
3925,20170127:065500,0.64,13.3,BPS
3925,20170127:070824,0.14,13.4,BPS
3925,20170127:072636,0.3,18.2,BPS
3925,20170127:073254,0,6.3,BPS
3925,20170127:073824,0.31,5.5,BPS
3925,20170127:075224,0.21,14,BPS
3925,20170127:075618,0.22,3.9,BPS
3925,20170127:080930,0.22,13.2,BPS
3925,20170127:081618,0,6.8,BPS
3925,20170127:082036,0.16,4.3,BPS
3925,20170127:082830,0,7.9,BPS
3925,20170127:083542,0.14,7.2,BPS
3925,20170127:085206,0,16.4,BPS
3925,20170127:090000,0.14,7.9,BPS
3925,20170127:094130,0,41.5,BPS
3925,20170127:094330,0.13,2,BPS
3925,20170127:095048,0,7.3,BPS
3925,20170127:095542,0.11,4.9,BPS
3925,20170127:125612,0,180.5,BPS
3925,20170127:130000,0.17,3.8,BPS
3925,20170127:130318,0.09,3.3,BPS
3925,20170129:204006,0,3336.8,BPS
3925,20170129:204330,0.1,3.4,BPS
3925,20170131:090000,0,2176.5,BPS
3925,20170201:090000,-,1440,BPS
3925,20170201:090718,0,7.3,BPS
3925,20170201:091812,0.44,10.9,BPS
3925,20170201:092430,0.06,6.3,BPS
3925,20170201:092836,0.4,4.1,BPS
3925,20170201:093106,0.06,2.5,BPS
3925,20170201:093736,0,6.5,BPS
3925,20170201:094130,0.32,3.9,BPS
3925,20170201:095230,0.17,11,BPS
3925,20170201:095518,0.59,2.8,BPS
3925,20170201:100148,1.12,6.5,BPS
3925,20170201:100636,0.57,4.8,BPS
3925,20170201:101836,0.14,12,BPS
3925,20170201:102612,0.29,7.6,BPS
3925,20170201:103606,0.12,9.9,BPS
3925,20170201:104424,0.41,8.3,BPS
3925,20170201:105124,0.09,7,BPS
3925,20170201:105424,0.44,3,BPS
3925,20170201:105700,0.61,2.6,BPS
3925,20170201:110042,0.21,3.7,BPS
3925,20170201:111330,0,12.8,BPS
3925,20170201:111724,0.31,3.9,BPS
3925,20170201:112018,0.11,2.9,BPS
3925,20170201:112730,0.12,7.2,BPS
3925,20170201:114130,0,14,BPS
3925,20170201:114836,0.18,7.1,BPS
3925,20170201:115606,0,7.5,BPS
3925,20170201:115730,0.14,1.4,BPS
3925,20170201:115936,0.07,2.1,BPS
3925,20170201:121506,0,15.5,BPS
3925,20170201:121830,0.33,3.4,BPS
3925,20170201:122136,0.14,3.1,BPS
3925,20170201:123554,0.15,14.3,BPS
3925,20170201:123954,0.14,4,BPS
3925,20170201:124618,0,6.4,BPS
3925,20170201:125948,0.27,13.5,BPS
3925,20170201:130354,0.2,4.1,BPS
3925,20170201:130512,0.19,1.3,BPS
3925,20170201:130724,0.13,2.2,BPS
3925,20170201:131030,0.06,3.1,BPS
3925,20170201:134312,0.19,32.7,BPS
3925,20170201:141300,0,29.8,BPS
3925,20170201:141718,0.14,4.3,BPS
3925,20170201:141842,0.26,1.4,BPS
3925,20170201:142300,0.55,4.3,BPS
3925,20170201:142448,0.47,1.8,BPS
3925,20170201:142700,0.38,2.2,BPS
3925,20170201:143118,0.41,4.3,BPS
3925,20170201:143200,0.16,0.7,BPS
3925,20170201:143306,0.64,1.1,BPS
3925,20170201:143342,0.53,0.6,BPS
3925,20170201:143418,0.69,0.6,BPS
3925,20170201:143506,0.47,0.8,BPS
3925,20170201:143812,0.38,3.1,BPS
3925,20170201:144254,0.15,4.7,BPS
3925,20170202:122706,0,1304.2,BPS
3925,20170202:123648,0.14,9.7,BPS
3925,20170202:124748,0.33,11,BPS
3925,20170202:125536,0.32,7.8,BPS
3925,20170202:132012,1.23,24.6,BPS
3925,20170202:132930,0.12,9.3,BPS
3925,20170202:134200,0.07,12.5,BPS
3925,20170202:183600,0,294,BPS
3925,20170202:190218,0.42,26.3,BPS
3925,20170202:190948,0.32,7.5,BPS
3925,20170202:191542,0.08,5.9,BPS
3925,20170202:192848,0.09,13.1,BPS
3925,20170202:194236,0,13.8,BPS
3925,20170202:195000,0.12,7.4,BPS
3925,20170202:202224,0,32.4,BPS
3925,20170202:203124,0.14,9,BPS
3925,20170202:203918,0,7.9,BPS
3925,20170202:204748,0.41,8.5,BPS
3925,20170202:210348,0.35,16,BPS
3925,20170202:211348,0.14,10,BPS
3925,20170202:212318,0.06,9.5,BPS
3925,20170203:032718,0,364,BPS
3925,20170203:033442,0.16,7.4,BPS
3925,20170206:171148,0,5137.1,BPS
3925,20170206:171618,0.04,4.5,BPS
3925,20170206:173806,0,21.8,BPS
3925,20170206:174542,0.13,7.6,BPS
3925,20170206:182000,0,34.3,BPS
3925,20170206:182442,0.17,4.7,BPS
3925,20170206:183506,0.22,10.4,BPS
3925,20170206:184224,0,7.3,BPS
3925,20170206:184806,0.19,5.7,BPS
3925,20170206:190554,0.09,17.8,BPS
3925,20170206:191106,0.24,5.2,BPS
3925,20170206:192254,0.13,11.8,BPS
3925,20170206:195242,0,29.8,BPS
3925,20170206:195612,0.15,3.5,BPS
3925,20170206:200800,0.08,11.8,BPS
3925,20170206:205012,0.16,42.2,BPS
3925,20170206:205130,0.03,1.3,BPS
3925,20170206:205548,0.4,4.3,BPS
3925,20170206:210718,0.2,11.5,BPS
3925,20170206:211800,0.06,10.7,BPS
3925,20170206:213618,0,18.3,BPS
3925,20170206:220224,0.19,26.1,BPS
3925,20170206:222342,0,21.3,BPS
3925,20170206:222936,0.23,5.9,BPS
3925,20170206:223218,0,2.7,BPS
3925,20170206:225642,0.26,24.4,BPS
3925,20170206:231900,0,22.3,BPS
3925,20170206:233430,0.54,15.5,BPS
3925,20170206:234754,0.2,13.4,BPS
3925,20170206:235612,0.67,8.3,BPS
3925,20170207:000706,0.71,10.9,BPS
3925,20170207:002042,0.55,13.6,BPS
3925,20170207:002900,0.13,8.3,BPS
3925,20170207:004648,0.13,17.8,BPS
3925,20170207:010224,0.33,15.6,BPS
3925,20170207:011730,0.12,15.1,BPS
3925,20170207:012954,0.44,12.4,BPS
3925,20170207:014512,0.15,15.3,BPS
3925,20170207:020118,0.33,16.1,BPS
3925,20170207:021712,0.11,15.9,BPS
3925,20170207:023606,0,18.9,BPS
3925,20170207:024742,0.11,11.6,BPS
3925,20170207:032524,0,37.7,BPS
3925,20170207:034318,0.1,17.9,BPS
3925,20170207:043606,0,52.8,BPS
3925,20170207:044406,0.11,8,BPS
3925,20170207:045000,0.24,5.9,BPS
3925,20170207:045318,0.06,3.3,BPS
3925,20170209:164324,0,3590.1,BPS
3925,20170209:164442,0.07,1.3,BPS
3925,20170209:165036,0.55,5.9,BPS
3925,20170209:165430,0.08,3.9,BPS
3925,20170209:183512,0,100.7,BPS
3925,20170209:184412,0.1,9,BPS
3925,20170211:061000,0,2125.8,BPS
3925,20170211:071000,-0.1,60,BPS
3925,20170212:203318,0,2243.3,BPS
3925,20170212:214242,0.15,69.4,BPS
3925,20170212:225654,0,74.2,BPS
3925,20170212:231230,0.18,15.6,BPS
3925,20170212:231906,0,6.6,BPS
3925,20170212:232436,0.12,5.5,BPS
3925,20170212:233424,0,9.8,BPS
3925,20170212:234106,0.19,6.7,BPS
3925,20170212:235536,0.17,14.5,BPS
3925,20170213:002430,0,28.9,BPS
3925,20170213:004012,0.35,15.7,BPS
3925,20170213:010300,0.11,22.8,BPS
3925,20170213:012112,0.61,18.2,BPS
3925,20170213:012242,0.21,1.5,BPS
3925,20170213:012442,0.5,2,BPS
3925,20170213:012742,0.25,3,BPS
3925,20170213:015412,0.83,26.5,BPS
3925,20170213:020900,0.16,14.8,BPS
3925,20170213:021536,0.28,6.6,BPS
3925,20170213:023424,1.25,18.8,BPS
3925,20170213:023648,0.35,2.4,BPS
3925,20170213:024254,0.61,6.1,BPS
3925,20170213:024612,0.73,3.3,BPS
3925,20170213:024948,0.47,3.6,BPS
3925,20170213:025536,0.28,5.8,BPS
3925,20170213:030536,0.21,10,BPS
3925,20170213:032324,0,17.8,BPS
3925,20170213:032442,0.15,1.3,BPS
3925,20170213:033642,0.21,12,BPS
3925,20170213:040224,0.68,25.7,BPS
3925,20170213:041642,0,14.3,BPS
3925,20170213:042136,0.26,4.9,BPS
3925,20170213:042512,0.11,3.6,BPS
3925,20170213:042806,0.04,2.9,BPS
3925,20170213:044624,0,18.3,BPS
3925,20170213:045300,0.16,6.6,BPS
3925,20170213:045918,0.04,6.3,BPS
3925,20170213:053054,0,31.6,BPS
3925,20170213:053648,0.18,5.9,BPS
3925,20170213:055042,0.08,13.9,BPS
3925,20170213:055954,0.84,9.2,BPS
3925,20170213:060242,0.17,2.8,BPS
3925,20170213:062300,0.62,20.3,BPS
3925,20170213:073012,0,67.2,BPS
3925,20170213:073906,0.19,8.9,BPS
3925,20170213:080624,0,27.3,BPS
3925,20170213:083418,0.12,27.9,BPS
3925,20170213:084130,0.1,7.2,BPS
3925,20170213:084736,0.15,6.1,BPS
3925,20170213:090000,0.09,12.4,BPS
3925,20170213:092336,0.11,23.6,BPS
3925,20170213:094042,0,17.1,BPS
3925,20170213:095048,0.09,10.1,BPS
3925,20170213:125118,0,180.5,BPS
3925,20170213:125754,0.14,6.6,BPS
3925,20170213:162306,0,205.2,BPS
3925,20170213:162848,0.12,5.7,BPS
3925,20170213:164948,0,21,BPS
3925,20170213:171624,0.6,26.6,BPS
3925,20170213:173018,0.23,13.9,BPS
3925,20170213:180336,0,33.3,BPS
3925,20170213:180706,0.09,3.5,BPS
3925,20170213:181936,0.1,12.5,BPS
3925,20170213:193636,0,77,BPS
3925,20170213:194524,0.07,8.8,BPS
3925,20170213:230136,0,196.2,BPS
3925,20170213:230912,0.12,7.6,BPS
3925,20170213:231542,0.15,6.5,BPS
3925,20170213:232536,0.62,9.9,BPS
3925,20170213:233706,0.17,11.5,BPS
3925,20170214:031600,0,218.9,BPS
3925,20170214:032036,0.23,4.6,BPS
3925,20170214:032242,0.03,2.1,BPS
3925,20170214:033924,0,16.7,BPS
3925,20170214:034236,0.1,3.2,BPS
3925,20170214:040230,0.15,19.9,BPS
3925,20170214:040712,0.09,4.7,BPS
3925,20170214:043200,0.15,24.8,BPS
3925,20170214:043706,0.07,5.1,BPS
3925,20170214:075206,0,195,BPS
3925,20170214:080100,0.49,8.9,BPS
3925,20170214:080630,0.14,5.5,BPS
3925,20170214:081148,0.29,5.3,BPS
3925,20170214:081718,0.23,5.5,BPS
3925,20170214:082336,0.42,6.3,BPS
3925,20170214:083136,0.06,8,BPS
3925,20170214:085642,0,25.1,BPS
3925,20170214:090000,0.14,3.3,BPS
3925,20170214:090136,0.2,1.6,BPS
3925,20170214:090236,0.25,1,BPS
3925,20170214:090336,0.94,1,BPS
3925,20170214:090524,0.68,1.8,BPS
3925,20170214:090830,0.84,3.1,BPS
3925,20170214:091000,0.22,1.5,BPS
3925,20170214:091624,0.15,6.4,BPS
3925,20170214:092830,0.07,12.1,BPS
3925,20170214:114012,0,131.7,BPS
3925,20170214:114106,0.1,0.9,BPS
3925,20170214:114224,0.21,1.3,BPS
3925,20170214:114424,0.12,2,BPS
3925,20170214:120154,0.15,17.5,BPS
3925,20170214:120406,0.07,2.2,BPS
3925,20170218:172336,0,6079.5,BPS
3925,20170218:173006,0.26,6.5,BPS
3925,20170218:173430,0.58,4.4,BPS
3925,20170218:174454,0.86,10.4,BPS
3925,20170218:175006,0.29,5.2,BPS
3925,20170218:175600,0.16,5.9,BPS
3925,20170218:180254,0.55,6.9,BPS
3925,20170218:180948,0.13,6.9,BPS
3925,20170218:182142,0.07,11.9,BPS
3925,20170219:184748,0,1466.1,BPS
3925,20170219:185118,0.83,3.5,BPS
3925,20170219:185224,0.41,1.1,BPS
3925,20170219:185430,0.46,2.1,BPS
3925,20170219:185830,1.13,4,BPS
3925,20170219:190036,0.92,2.1,BPS
3925,20170219:190412,0.74,3.6,BPS
3925,20170219:190724,0.4,3.2,BPS
3925,20170219:191118,1.07,3.9,BPS
3925,20170219:191236,0.49,1.3,BPS
3925,20170219:191442,0.64,2.1,BPS
3925,20170219:191624,0.39,1.7,BPS
3925,20170219:192630,0.41,10.1,BPS
3925,20170219:193236,0.11,6.1,BPS
3925,20170303:195954,0,17307.3,BPS
3925,20170303:200700,0.05,7.1,BPS
3925,20170303:205718,0,50.3,BPS
3925,20170303:211618,0.2,19,BPS
3925,20170303:215706,0,40.8,BPS
3925,20170303:220942,0.1,12.6,BPS
3925,20170303:230712,0,57.5,BPS
3925,20170303:231100,0.15,3.8,BPS
3925,20170303:232000,0.2,9,BPS
3925,20170303:232254,0.19,2.9,BPS
3925,20170303:233742,0.11,14.8,BPS
3925,20170304:001524,0,37.7,BPS
3925,20170304:001742,0.1,2.3,BPS
3925,20170304:002306,0.08,5.4,BPS
3925,20170304:004842,0,25.6,BPS
3925,20170304:005130,0.4,2.8,BPS
3925,20170304:005512,0.19,3.7,BPS
3925,20170304:005800,0.08,2.8,BPS
3925,20170304:010430,0.05,6.5,BPS
3925,20170307:075342,0,4729.2,BPS
3925,20170307:080912,0.22,15.5,BPS
3925,20170307:084536,0,36.4,BPS
3925,20170307:085212,0.18,6.6,BPS
3925,20170307:090000,0,7.8,BPS
3925,20170307:090606,0.11,6.1,BPS
3925,20170307:092348,0.11,17.7,BPS
3925,20170307:103600,0,72.2,BPS
3925,20170307:103936,0.1,3.6,BPS
3925,20170307:104406,0.05,4.5,BPS
3925,20170307:110118,0,17.2,BPS
3925,20170307:110718,0.26,6,BPS
3925,20170307:112318,0.16,16,BPS
3925,20170307:112818,0.18,5,BPS
3925,20170307:113948,0.18,11.5,BPS
3925,20170307:115036,0,10.8,BPS
3925,20170307:115600,0.16,5.4,BPS
3925,20170307:121336,0.3,17.6,BPS
3925,20170307:124100,0,27.4,BPS
3925,20170307:125018,0.1,9.3,BPS
3925,20170307:133648,0,46.5,BPS
3925,20170307:135124,0.36,14.6,BPS
3925,20170307:135812,0.32,6.8,BPS
3925,20170307:140500,0.6,6.8,BPS
3925,20170307:140854,0.64,3.9,BPS
3925,20170307:141242,0.42,3.8,BPS
3925,20170307:141454,0.13,2.2,BPS
3925,20170307:142118,0.18,6.4,BPS
3925,20170307:143030,0.08,9.2,BPS
3925,20170307:145136,0,21.1,BPS
3925,20170307:145924,0.18,7.8,BPS
3925,20170307:151212,0.92,12.8,BPS
3925,20170307:151836,0.27,6.4,BPS
3925,20170307:153248,0.25,14.2,BPS
3925,20170307:154130,0.29,8.7,BPS
3925,20170307:154612,0.06,4.7,BPS
3925,20170307:160018,0.09,14.1,BPS
3925,20170310:220712,0,4686.9,BPS
3925,20170310:222700,0.24,19.8,BPS
3925,20170310:225218,0.6,25.3,BPS
3925,20170310:231324,0.38,21.1,BPS
3925,20170310:232654,0.4,13.5,BPS
3925,20170311:003512,0,68.3,BPS
3925,20170311:003924,0.16,4.2,BPS
3925,20170311:004806,0.07,8.7,BPS
3925,20170311:010118,0.24,13.2,BPS
3925,20170311:013806,0,36.8,BPS
3925,20170311:021342,0.35,35.6,BPS
3925,20170311:022730,0.1,13.8,BPS
3925,20170311:030524,0,37.9,BPS
3925,20170311:032636,0.34,21.2,BPS
3925,20170311:084254,0,316.3,BPS
3925,20170311:085006,0.1,7.2,BPS
3925,20170311:090000,0.22,9.9,BPS
3925,20170311:092342,0.34,23.7,BPS
3925,20170311:093424,0.2,10.7,BPS
3925,20170311:095530,0.23,21.1,BPS
3925,20170311:101042,0.1,15.2,BPS
3925,20170311:103436,0,23.9,BPS
3925,20170311:104800,0.17,13.4,BPS
3925,20170311:110206,0,14.1,BPS
3925,20170311:111954,0.31,17.8,BPS
3925,20170311:115354,0.21,34,BPS
3925,20170311:121018,0.31,16.4,BPS
3925,20170311:123530,0.32,25.2,BPS
3925,20170311:125118,0.62,15.8,BPS
3925,20170311:131300,0.71,21.7,BPS
3925,20170311:134054,0.47,27.9,BPS
3925,20170311:140348,0.13,22.9,BPS
3925,20170311:143724,0,33.6,BPS
3925,20170311:144106,0.1,3.7,BPS
3925,20170311:144754,0.05,6.8,BPS
3925,20170311:155118,0,63.4,BPS
3925,20170311:160036,0.09,9.3,BPS
3925,20170311:160600,0,5.4,BPS
3925,20170311:161342,0.27,7.7,BPS
3925,20170311:161718,0.17,3.6,BPS
3925,20170311:163442,0.34,17.4,BPS
3925,20170311:164706,0.14,12.4,BPS
3925,20170311:171212,0.08,25.1,BPS
3925,20170311:174836,0,36.4,BPS
3925,20170311:181312,0.08,24.6,BPS
3925,20170311:190448,0,51.6,BPS
3925,20170311:192848,0.07,24,BPS
3925,20170311:193200,0.04,3.2,BPS
3925,20170311:193930,0.2,7.5,BPS
3925,20170311:195724,0,17.9,BPS
3925,20170311:201248,0.26,15.4,BPS
3925,20170311:201642,0.08,3.9,BPS
3925,20170311:202818,0.41,11.6,BPS
3925,20170311:203536,0.07,7.3,BPS
3925,20170312:031330,0,397.9,BPS
3925,20170312:035942,0.27,46.2,BPS
3925,20170312:042000,0.37,20.3,BPS
3925,20170312:042900,0.25,9,BPS
3925,20170312:050242,1.58,33.7,BPS
3925,20170312:052018,0.5,17.6,BPS
3925,20170312:054048,0.45,20.5,BPS
3925,20170312:062536,0.49,44.8,BPS
3925,20170312:065042,0.5,25.1,BPS
3925,20170312:073724,0.48,46.7,BPS
3925,20170312:075630,0.34,19.1,BPS
3925,20170312:082542,0.2,29.2,BPS
3925,20170312:175900,0,573.3,BPS
3925,20170312:181554,0.07,16.9,BPS
3925,20170312:183630,0.23,20.6,BPS
3925,20170312:191012,0.21,33.7,BPS
3925,20170312:192754,0.19,17.7,BPS
3925,20170312:202230,0.46,54.6,BPS
3925,20170312:204312,0.06,20.7,BPS
3925,20170312:213206,0,48.9,BPS
3925,20170312:220818,0.22,36.2,BPS
3925,20170312:222224,0.85,14.1,BPS
3925,20170312:222712,0.12,4.8,BPS
3925,20170312:222918,0.16,2.1,BPS
3925,20170312:223800,0.11,8.7,BPS
3925,20170312:225242,0,14.7,BPS
3925,20170312:225912,0.22,6.5,BPS
3925,20170312:230906,0.53,9.9,BPS
3925,20170312:232712,0.63,18.1,BPS
3925,20170312:234812,0.22,21,BPS
3925,20170313:002000,0.18,31.8,BPS
3925,20170313:012700,0,67,BPS
3925,20170313:014724,0.15,20.4,BPS
3925,20170313:022330,0,36.1,BPS
3925,20170313:024112,0.09,17.7,BPS
3925,20170313:024742,0.18,6.5,BPS
3925,20170313:032136,0.54,33.9,BPS
3925,20170313:033624,0.14,14.8,BPS
3925,20170313:040518,0.16,28.9,BPS
3925,20170313:041430,0.47,9.2,BPS
3925,20170313:041736,0.89,3.1,BPS
3925,20170313:041924,0.32,1.8,BPS
3925,20170313:042942,1.02,10.3,BPS
3925,20170313:044518,0.45,15.6,BPS
3925,20170313:045542,0.09,10.4,BPS
3925,20170313:050148,0.18,6.1,BPS
3925,20170313:051824,0.13,16.6,BPS
3925,20170313:054354,0,25.5,BPS
3925,20170313:055942,0.24,15.8,BPS
3925,20170313:062648,0.3,27.1,BPS
3925,20170313:065648,0.49,30,BPS
3925,20170313:072918,0.36,32.5,BPS
3925,20170313:074700,0.12,17.7,BPS
3925,20170313:080518,0,18.3,BPS
3925,20170313:082630,0.12,21.2,BPS
3925,20170313:113030,0,184,BPS
3925,20170313:114412,0.15,13.7,BPS
3925,20170313:120454,0,20.7,BPS
3925,20170313:120736,0.05,2.7,BPS
3925,20170313:121500,0.23,7.4,BPS
3925,20170313:122806,0.07,13.1,BPS
3925,20170313:145100,0,142.9,BPS
3925,20170313:151336,0.15,22.6,BPS
3925,20170313:153948,0,26.2,BPS
3925,20170313:154448,0.17,5,BPS
3925,20170313:154830,0.04,3.7,BPS
3925,20170313:160106,0,12.6,BPS
3925,20170313:161318,0.07,12.2,BPS
3925,20170313:161806,0.05,4.8,BPS
3925,20170313:180136,0,103.5,BPS
3925,20170313:182412,0.1,22.6,BPS
3925,20170313:183330,0.19,9.3,BPS
3925,20170313:183848,0.03,5.3,BPS
3925,20170313:201924,0,100.6,BPS
3925,20170313:203712,0.1,17.8,BPS
3925,20170313:204330,0.09,6.3,BPS
3925,20170313:205330,0.24,10,BPS
3925,20170313:210724,0.65,13.9,BPS
3925,20170313:211012,0.36,2.8,BPS
3925,20170313:211242,0.49,2.5,BPS
3925,20170313:211606,0.91,3.4,BPS
3925,20170313:211812,0.33,2.1,BPS
3925,20170313:212030,0.56,2.3,BPS
3925,20170313:212542,0.76,5.2,BPS
3925,20170313:213118,0.28,5.6,BPS
3925,20170313:213542,0.34,4.4,BPS
3925,20170313:213942,0.13,4,BPS
3925,20170314:034418,0,364.6,BPS
3925,20170314:035648,0.16,12.5,BPS
3925,20170319:062530,0,7348.7,BPS
3925,20170319:070636,0.41,41.1,BPS
3925,20170319:071300,0.19,6.4,BPS
3925,20170321:022048,0,2587.8,BPS
