Station,Date(NZST),Percent(%),Depth(cm)
3925,20210923:0300,55.4,20
3925,20210923:0400,55.1,20
3925,20210923:0500,55.1,20
3925,20210923:0600,55.3,20
3925,20210923:0700,55.5,20
3925,20210923:0800,55.5,20
3925,20210923:0900,55.6,20
3925,20210923:1000,55.5,20
3925,20210923:1100,55.5,20
3925,20210923:1200,55.8,20
3925,20210923:1300,55.8,20
3925,20210923:1400,55.8,20
3925,20210923:1500,56.2,20
3925,20210923:1600,56.1,20
3925,20210923:1700,56.1,20
3925,20210923:1800,56.1,20
3925,20210923:1900,56.2,20
3925,20210923:2000,56.5,20
3925,20210923:2100,56.4,20
3925,20210923:2200,56.5,20
3925,20210923:2300,56.5,20
3925,20210924:0000,56.5,20
3925,20210924:0100,56.4,20
3925,20210924:0200,56.2,20
3925,20210924:0300,56.2,20
3925,20210924:0400,56.3,20
3925,20210924:0500,56,20
3925,20210924:0600,56,20
3925,20210924:0700,56.2,20
3925,20210924:0800,56,20
3925,20210924:0900,56,20
3925,20210924:1000,56,20
3925,20210924:1100,55.6,20
3925,20210924:1200,55.8,20
3925,20210924:1300,55.8,20
3925,20210924:1400,55.7,20
3925,20210924:1500,55.8,20
3925,20210924:1600,55.5,20
3925,20210924:1700,55.5,20
3925,20210924:1800,55.3,20
3925,20210924:1900,55.1,20
3925,20210924:2000,55.1,20
3925,20210924:2100,54.9,20
3925,20210924:2200,54.9,20
3925,20210924:2300,54.9,20
3925,20210925:0000,54.9,20
3925,20210925:0100,54.8,20
3925,20210925:0200,54.4,20
3925,20210925:0300,54.4,20
3925,20210925:0400,54.4,20
3925,20210925:0500,54.2,20
3925,20210925:0600,54.3,20
3925,20210925:0700,54,20
3925,20210925:0800,54.4,20
3925,20210925:0900,54,20
3925,20210925:1000,54,20
3925,20210925:1100,54,20
3925,20210925:1200,54.2,20
3925,20210925:1300,54.2,20
3925,20210925:1400,55.1,20
3925,20210925:1500,56.2,20
3925,20210925:1600,56.9,20
3925,20210925:1700,57.5,20
3925,20210925:1800,57.4,20
3925,20210925:1900,57.3,20
3925,20210925:2000,57.5,20
3925,20210925:2100,57.5,20
3925,20210925:2200,58.2,20
3925,20210925:2300,57.9,20
3925,20210926:0000,57.9,20
3925,20210926:0100,57.9,20
3925,20210926:0200,57.9,20
3925,20210926:0300,58,20
3925,20210926:0400,57.7,20
3925,20210926:0500,57.7,20
3925,20210926:0600,58,20
3925,20210926:0700,57.9,20
3925,20210926:0800,58,20
3925,20210926:0900,57.9,20
3925,20210926:1000,57.7,20
3925,20210926:1100,57.6,20
3925,20210926:1200,57.9,20
3925,20210926:1300,57.7,20
3925,20210926:1400,57.9,20
3925,20210926:1500,57.6,20
3925,20210926:1600,57.5,20
3925,20210926:1700,57.2,20
3925,20210926:1800,57.1,20
3925,20210926:1900,57,20
3925,20210926:2000,56.9,20
3925,20210926:2100,56.9,20
3925,20210926:2200,56.7,20
3925,20210926:2300,56.6,20
3925,20210927:0000,56.5,20
3925,20210927:0100,56.2,20
3925,20210927:0200,56.1,20
3925,20210927:0300,56,20
3925,20210927:0400,56,20
3925,20210927:0500,55.9,20
3925,20210927:0600,55.8,20
3925,20210927:0700,55.8,20
3925,20210927:0800,55.8,20
3925,20210927:0900,55.8,20
3925,20210927:1000,55.5,20
3925,20210927:1100,55.5,20
3925,20210927:1200,55.6,20
3925,20210927:1300,55.2,20
3925,20210927:1400,55.4,20
3925,20210927:1500,55.1,20
3925,20210927:1600,55.1,20
3925,20210927:1700,55.2,20
3925,20210927:1800,55.1,20
3925,20210927:1900,54.7,20
3925,20210927:2000,55.1,20
3925,20210927:2100,54.8,20
3925,20210927:2200,54.8,20
3925,20210927:2300,54.7,20
3925,20210928:0000,54.7,20
3925,20210928:0100,54.6,20
3925,20210928:0200,54.4,20
3925,20210928:0300,54.4,20
3925,20210928:0400,54.5,20
3925,20210928:0500,54.5,20
3925,20210928:0600,54.2,20
3925,20210928:0700,54.2,20
3925,20210928:0800,54.2,20
3925,20210928:0900,54.2,20
3925,20210928:1000,54.4,20
3925,20210928:1100,54.5,20
3925,20210928:1200,54.2,20
3925,20210928:1300,54.2,20
3925,20210928:1400,54.3,20
3925,20210928:1500,54.2,20
3925,20210928:1600,54.2,20
3925,20210928:1700,54,20
3925,20210928:1800,54,20
3925,20210928:1900,53.8,20
3925,20210928:2000,53.8,20
3925,20210928:2100,53.7,20
3925,20210928:2200,53.6,20
3925,20210928:2300,53.6,20
3925,20210929:0000,53.6,20
3925,20210929:0100,53.5,20
3925,20210929:0200,53.5,20
3925,20210929:0300,53.3,20
3925,20210929:0400,53.4,20
3925,20210929:0500,53.5,20
3925,20210929:0600,53.5,20
3925,20210929:0700,53.6,20
3925,20210929:0800,53.6,20
3925,20210929:0900,53.5,20
3925,20210929:1000,53.6,20
3925,20210929:1100,53.6,20
3925,20210929:1200,53.6,20
3925,20210929:1300,53.3,20
3925,20210929:1400,53.3,20
3925,20210929:1500,53.3,20
3925,20210929:1600,53.5,20
3925,20210929:1700,53.5,20
3925,20210929:1800,53.4,20
3925,20210929:1900,53.3,20
3925,20210929:2000,53.3,20
3925,20210929:2100,53.3,20
3925,20210929:2200,53.5,20
3925,20210929:2300,53.5,20
3925,20210930:0000,53.3,20
3925,20210930:0100,53.5,20
3925,20210930:0200,53.4,20
3925,20210930:0300,53.5,20
3925,20210930:0400,53.8,20
3925,20210930:0500,54,20
3925,20210930:0600,54,20
3925,20210930:0700,54.1,20
3925,20210930:0800,54,20
3925,20210930:0900,54.3,20
3925,20210930:1000,54.3,20
3925,20210930:1100,54.5,20
3925,20210930:1200,54.5,20
3925,20210930:1300,54.6,20
3925,20210930:1400,54.6,20
3925,20210930:1500,54.7,20
3925,20210930:1600,54.7,20
3925,20210930:1700,54.6,20
3925,20210930:1800,54.4,20
3925,20210930:1900,54.4,20
3925,20210930:2000,54.4,20
3925,20210930:2100,54.4,20
3925,20210930:2200,54.4,20
3925,20210930:2300,54.4,20
3925,20211001:0000,54.4,20
3925,20211001:0100,54.2,20
3925,20211001:0200,54.2,20
3925,20211001:0300,54.1,20
3925,20211001:0400,54,20
3925,20211001:0500,54,20
3925,20211001:0600,54,20
3925,20211001:0700,54,20
3925,20211001:0800,54,20
3925,20211001:0900,54.1,20
3925,20211001:1000,54,20
3925,20211001:1100,54,20
3925,20211001:1200,54,20
3925,20211001:1300,53.8,20
3925,20211001:1400,53.9,20
3925,20211001:1500,54,20
3925,20211001:1600,53.6,20
3925,20211001:1700,53.6,20
3925,20211001:1800,53.4,20
3925,20211001:1900,53.3,20
3925,20211001:2000,53.3,20
3925,20211001:2100,53.4,20
3925,20211001:2200,53.2,20
3925,20211001:2300,53.4,20
3925,20211002:0000,53.2,20
3925,20211002:0100,53.1,20
3925,20211002:0200,53.2,20
3925,20211002:0300,53.1,20
3925,20211002:0400,53.2,20
3925,20211002:0500,53.2,20
3925,20211002:0600,53.3,20
3925,20211002:0700,53.2,20
3925,20211002:0800,53.1,20
3925,20211002:0900,53.2,20
3925,20211002:1000,53.1,20
3925,20211002:1100,53.2,20
3925,20211002:1200,53,20
3925,20211002:1300,53.3,20
3925,20211002:1400,53.1,20
3925,20211002:1500,53.1,20
3925,20211002:1600,52.7,20
3925,20211002:1700,52.7,20
3925,20211002:1800,52.7,20
3925,20211002:1900,52.9,20
3925,20211002:2000,52.5,20
3925,20211002:2100,52.9,20
3925,20211002:2200,52.9,20
3925,20211002:2300,52.7,20
3925,20211003:0000,52.7,20
3925,20211003:0100,52.6,20
3925,20211003:0200,52.5,20
3925,20211003:0300,52.5,20
3925,20211003:0400,52.5,20
3925,20211003:0500,52.6,20
3925,20211003:0600,52.7,20
3925,20211003:0700,52.7,20
3925,20211003:0800,52.7,20
3925,20211003:0900,52.7,20
3925,20211003:1000,52.8,20
3925,20211003:1100,52.4,20
3925,20211003:1200,52.4,20
3925,20211003:1300,52.6,20
3925,20211003:1400,52.6,20
3925,20211003:1500,52.4,20
3925,20211003:1600,52.3,20
3925,20211003:1700,52.1,20
3925,20211003:1800,52.1,20
3925,20211003:1900,52.1,20
3925,20211003:2000,52.1,20
3925,20211003:2100,52.1,20
3925,20211003:2200,52.1,20
3925,20211003:2300,51.9,20
3925,20211004:0000,51.9,20
3925,20211004:0100,51.9,20
3925,20211004:0200,52.1,20
3925,20211004:0300,52,20
3925,20211004:0400,52.1,20
3925,20211004:0500,51.9,20
3925,20211004:0600,51.9,20
3925,20211004:0700,52.3,20
3925,20211004:0800,52.3,20
3925,20211004:0900,52.2,20
3925,20211004:1000,52.3,20
3925,20211004:1100,52.7,20
3925,20211004:1200,53.6,20
3925,20211004:1300,53.5,20
3925,20211004:1400,53.6,20
3925,20211004:1500,53.9,20
3925,20211004:1600,53.8,20
3925,20211004:1700,53.7,20
3925,20211004:1800,53.8,20
3925,20211004:1900,53.8,20
3925,20211004:2000,54,20
3925,20211004:2100,53.7,20
3925,20211004:2200,53.6,20
3925,20211004:2300,53.6,20
3925,20211005:0000,53.6,20
3925,20211005:0100,53.5,20
3925,20211005:0200,53.5,20
3925,20211005:0300,53.4,20
3925,20211005:0400,53.5,20
3925,20211005:0500,53.6,20
3925,20211005:0600,53.5,20
3925,20211005:0700,53.6,20
3925,20211005:0800,53.6,20
3925,20211005:0900,53.4,20
3925,20211005:1000,53.3,20
3925,20211005:1100,53.3,20
3925,20211005:1200,53.1,20
3925,20211005:1300,53.3,20
3925,20211005:1400,53,20
3925,20211005:1500,53.2,20
3925,20211005:1600,53.1,20
3925,20211005:1700,52.9,20
3925,20211005:1800,53.1,20
3925,20211005:1900,53,20
3925,20211005:2000,52.6,20
3925,20211005:2100,52.9,20
3925,20211005:2200,52.7,20
3925,20211005:2300,52.8,20
3925,20211006:0000,52.7,20
3925,20211006:0100,52.7,20
3925,20211006:0200,52.7,20
3925,20211006:0300,52.8,20
3925,20211006:0400,52.5,20
3925,20211006:0500,52.5,20
3925,20211006:0600,52.5,20
3925,20211006:0700,52.5,20
3925,20211006:0800,52.5,20
3925,20211006:0900,52.6,20
3925,20211006:1000,52.6,20
3925,20211006:1100,52.3,20
3925,20211006:1200,52.4,20
3925,20211006:1300,52.3,20
3925,20211006:1400,52.3,20
3925,20211006:1500,52.3,20
3925,20211006:1600,52.6,20
3925,20211006:1700,54.1,20
3925,20211006:1800,55,20
3925,20211006:1900,56,20
3925,20211006:2000,55.8,20
3925,20211006:2100,55.8,20
3925,20211006:2200,56,20
3925,20211006:2300,55.8,20
3925,20211007:0000,56,20
3925,20211007:0100,55.8,20
3925,20211007:0200,56,20
3925,20211007:0300,56,20
3925,20211007:0400,56.2,20
3925,20211007:0500,57.4,20
3925,20211007:0600,57.7,20
3925,20211007:0700,58,20
3925,20211007:0800,58.2,20
3925,20211007:0900,57.9,20
3925,20211007:1000,57.4,20
3925,20211007:1100,57.5,20
3925,20211007:1200,57.2,20
3925,20211007:1300,57,20
3925,20211007:1400,56.8,20
3925,20211007:1500,56.5,20
3925,20211007:1600,56.2,20
3925,20211007:1700,56,20
3925,20211007:1800,56,20
3925,20211007:1900,55.8,20
3925,20211007:2000,55.5,20
3925,20211007:2100,55.3,20
3925,20211007:2200,55.2,20
3925,20211007:2300,54.8,20
3925,20211008:0000,54.9,20
3925,20211008:0100,54.6,20
3925,20211008:0200,54.5,20
3925,20211008:0300,54.5,20
3925,20211008:0400,54.2,20
3925,20211008:0500,54.3,20
3925,20211008:0600,54,20
3925,20211008:0700,54,20
3925,20211008:0800,54,20
3925,20211008:0900,54.2,20
3925,20211008:1000,53.8,20
3925,20211008:1100,53.8,20
3925,20211008:1200,53.8,20
3925,20211008:1300,53.8,20
3925,20211008:1400,53.6,20
3925,20211008:1500,53.3,20
3925,20211008:1600,53.4,20
3925,20211008:1700,53.5,20
3925,20211008:1800,53.3,20
3925,20211008:1900,53.4,20
3925,20211008:2000,53,20
3925,20211008:2100,52.9,20
3925,20211008:2200,53.3,20
3925,20211008:2300,53.3,20
3925,20211009:0000,53.1,20
3925,20211009:0100,53,20
3925,20211009:0200,52.9,20
3925,20211009:0300,53,20
3925,20211009:0400,53,20
3925,20211009:0500,53.1,20
3925,20211009:0600,52.9,20
3925,20211009:0700,53,20
3925,20211009:0800,53.2,20
3925,20211009:0900,53.1,20
3925,20211009:1000,52.9,20
3925,20211009:1100,53.4,20
3925,20211009:1200,52.9,20
3925,20211009:1300,52.9,20
3925,20211009:1400,52.9,20
3925,20211009:1500,53.1,20
3925,20211009:1600,52.9,20
3925,20211009:1700,52.9,20
3925,20211009:1800,53,20
3925,20211009:1900,52.9,20
3925,20211009:2000,53,20
3925,20211009:2100,52.9,20
3925,20211009:2200,53,20
3925,20211009:2300,52.9,20
3925,20211010:0000,52.9,20
3925,20211010:0100,53,20
3925,20211010:0200,52.9,20
3925,20211010:0300,53,20
3925,20211010:0400,52.5,20
3925,20211010:0500,52.8,20
3925,20211010:0600,52.7,20
3925,20211010:0700,52.7,20
3925,20211010:0800,52.3,20
3925,20211010:0900,52.7,20
3925,20211010:1000,52.5,20
3925,20211010:1100,52.5,20
3925,20211010:1200,52.5,20
3925,20211010:1300,52.7,20
3925,20211010:1400,52.5,20
3925,20211010:1500,52.5,20
3925,20211010:1600,52.5,20
3925,20211010:1700,52.5,20
3925,20211010:1800,52.6,20
3925,20211010:1900,52.3,20
3925,20211010:2000,52.3,20
3925,20211010:2100,52.3,20
3925,20211010:2200,52.2,20
3925,20211010:2300,52.2,20
3925,20211011:0000,52.3,20
3925,20211011:0100,52.2,20
3925,20211011:0200,52.1,20
3925,20211011:0300,52.1,20
3925,20211011:0400,52.1,20
3925,20211011:0500,52.1,20
3925,20211011:0600,52.1,20
3925,20211011:0700,52.1,20
3925,20211011:0800,52.1,20
3925,20211011:0900,52.2,20
3925,20211011:1000,52.1,20
3925,20211011:1100,51.9,20
3925,20211011:1200,52,20
3925,20211011:1300,51.9,20
3925,20211011:1400,51.9,20
3925,20211011:1500,51.9,20
3925,20211011:1600,52.1,20
3925,20211011:1700,52,20
3925,20211011:1800,52,20
3925,20211011:1900,53,20
3925,20211011:2000,54.7,20
3925,20211011:2100,56.7,20
3925,20211011:2200,57.2,20
3925,20211011:2300,56.8,20
3925,20211012:0000,56.7,20
3925,20211012:0100,57,20
3925,20211012:0200,56.9,20
3925,20211012:0300,56.7,20
3925,20211012:0400,56.7,20
3925,20211012:0500,56.8,20
3925,20211012:0600,56.9,20
3925,20211012:0700,56.9,20
3925,20211012:0800,56.7,20
3925,20211012:0900,57.1,20
3925,20211012:1000,56.7,20
3925,20211012:1100,56.9,20
3925,20211012:1200,57,20
3925,20211012:1300,56.7,20
3925,20211012:1400,56.7,20
3925,20211012:1500,56.7,20
3925,20211012:1600,56.5,20
3925,20211012:1700,56.5,20
3925,20211012:1800,56.7,20
3925,20211012:1900,56.5,20
3925,20211012:2000,56.5,20
3925,20211012:2100,56.4,20
3925,20211012:2200,56.4,20
3925,20211012:2300,56.1,20
3925,20211013:0000,56,20
3925,20211013:0100,56,20
3925,20211013:0200,56,20
3925,20211013:0300,56,20
3925,20211013:0400,55.8,20
3925,20211013:0500,55.8,20
3925,20211013:0600,55.6,20
3925,20211013:0700,55.2,20
3925,20211013:0800,54.8,20
3925,20211013:0900,54.9,20
3925,20211013:1000,54.8,20
3925,20211013:1100,54.7,20
3925,20211013:1200,54.8,20
3925,20211013:1300,54.7,20
3925,20211013:1400,54.5,20
3925,20211013:1500,54.2,20
3925,20211013:1600,54.2,20
3925,20211013:1700,54,20
3925,20211013:1800,54,20
3925,20211013:1900,54,20
3925,20211013:2000,53.8,20
3925,20211013:2100,53.8,20
3925,20211013:2200,53.8,20
3925,20211013:2300,53.5,20
3925,20211014:0000,53.4,20
3925,20211014:0100,53.3,20
3925,20211014:0200,53.4,20
3925,20211014:0300,53.4,20
3925,20211014:0400,53.5,20
3925,20211014:0500,53.4,20
3925,20211014:0600,53.3,20
3925,20211014:0700,53.3,20
3925,20211014:0800,53.4,20
3925,20211014:0900,53.5,20
3925,20211014:1000,53.2,20
3925,20211014:1100,53.3,20
3925,20211014:1200,53.3,20
3925,20211014:1300,53.1,20
3925,20211014:1400,53,20
3925,20211014:1500,53,20
3925,20211014:1600,52.9,20
3925,20211014:1700,53,20
3925,20211014:1800,52.7,20
3925,20211014:1900,52.8,20
3925,20211014:2000,52.8,20
3925,20211014:2100,52.5,20
3925,20211014:2200,52.5,20
3925,20211014:2300,52.5,20
3925,20211015:0000,52.7,20
3925,20211015:0100,52.5,20
3925,20211015:0200,52.6,20
3925,20211015:0300,52.5,20
3925,20211015:0400,52.5,20
3925,20211015:0500,52.5,20
3925,20211015:0600,52.3,20
3925,20211015:0700,52.3,20
3925,20211015:0800,52.3,20
3925,20211015:0900,52.2,20
3925,20211015:1000,52.5,20
3925,20211015:1100,52.4,20
3925,20211015:1200,52.3,20
3925,20211015:1300,52.1,20
3925,20211015:1400,52.3,20
3925,20211015:1500,52.3,20
3925,20211015:1600,52.3,20
3925,20211015:1700,52.2,20
3925,20211015:1800,52.1,20
3925,20211015:1900,52,20
3925,20211015:2000,51.9,20
3925,20211015:2100,51.9,20
3925,20211015:2200,51.5,20
3925,20211015:2300,51.5,20
3925,20211016:0000,51.9,20
3925,20211016:0100,51.9,20
3925,20211016:0200,51.9,20
3925,20211016:0300,51.9,20
3925,20211016:0400,52,20
3925,20211016:0500,51.9,20
3925,20211016:0600,52,20
3925,20211016:0700,51.9,20
3925,20211016:0800,51.9,20
3925,20211016:0900,51.8,20
3925,20211016:1000,51.7,20
3925,20211016:1100,51.9,20
3925,20211016:1200,51.5,20
3925,20211016:1300,51.5,20
3925,20211016:1400,51.6,20
3925,20211016:1500,51.8,20
3925,20211016:1600,51.5,20
3925,20211016:1700,51.2,20
3925,20211016:1800,51.1,20
3925,20211016:1900,51.1,20
3925,20211016:2000,51.1,20
3925,20211016:2100,51.1,20
3925,20211016:2200,51.1,20
3925,20211016:2300,51.1,20
3925,20211017:0000,51.1,20
3925,20211017:0100,51.1,20
3925,20211017:0200,51.1,20
3925,20211017:0300,51,20
3925,20211017:0400,51.1,20
3925,20211017:0500,51.1,20
3925,20211017:0600,51.3,20
3925,20211017:0700,52.6,20
3925,20211017:0800,54.4,20
3925,20211017:0900,55.8,20
3925,20211017:1000,56,20
3925,20211017:1100,56.1,20
3925,20211017:1200,56,20
3925,20211017:1300,56,20
3925,20211017:1400,56,20
3925,20211017:1500,56,20
3925,20211017:1600,56.1,20
3925,20211017:1700,56.4,20
3925,20211017:1800,56.1,20
3925,20211017:1900,56.7,20
3925,20211017:2000,56.8,20
3925,20211017:2100,56.8,20
3925,20211017:2200,57,20
3925,20211017:2300,57.2,20
3925,20211018:0000,56.7,20
3925,20211018:0100,57.5,20
3925,20211018:0200,57.4,20
3925,20211018:0300,57.2,20
3925,20211018:0400,57.4,20
3925,20211018:0500,57.2,20
3925,20211018:0600,57.2,20
3925,20211018:0700,57.2,20
3925,20211018:0800,57,20
3925,20211018:0900,57.2,20
3925,20211018:1000,57,20
3925,20211018:1100,56.7,20
3925,20211018:1200,56.7,20
3925,20211018:1300,56.7,20
3925,20211018:1400,56.5,20
3925,20211018:1500,56.2,20
3925,20211018:1600,56,20
3925,20211018:1700,56.4,20
3925,20211018:1800,56.1,20
3925,20211018:1900,56,20
3925,20211018:2000,56.1,20
3925,20211018:2100,55.5,20
3925,20211018:2200,55.7,20
3925,20211018:2300,55.3,20
3925,20211019:0000,55.1,20
3925,20211019:0100,55.1,20
3925,20211019:0200,54.9,20
3925,20211019:0300,54.7,20
3925,20211019:0400,54.7,20
3925,20211019:0500,54.7,20
3925,20211019:0600,54.4,20
3925,20211019:0700,54.6,20
3925,20211019:0800,54.2,20
3925,20211019:0900,54.2,20
3925,20211019:1000,54.4,20
3925,20211019:1100,54,20
3925,20211019:1200,54.2,20
3925,20211019:1300,54.1,20
3925,20211019:1400,54,20
3925,20211019:1500,53.8,20
3925,20211019:1600,53.8,20
3925,20211019:1700,53.8,20
3925,20211019:1800,53.6,20
3925,20211019:1900,53.5,20
3925,20211019:2000,53.6,20
3925,20211019:2100,53.3,20
3925,20211019:2200,53.5,20
3925,20211019:2300,53.3,20
3925,20211020:0000,53.4,20
3925,20211020:0100,53.3,20
3925,20211020:0200,53,20
3925,20211020:0300,53,20
3925,20211020:0400,53,20
3925,20211020:0500,53.1,20
3925,20211020:0600,53.1,20
3925,20211020:0700,53.2,20
3925,20211020:0800,52.9,20
3925,20211020:0900,52.9,20
3925,20211020:1000,53,20
3925,20211020:1100,52.7,20
3925,20211020:1200,52.7,20
3925,20211020:1300,52.9,20
3925,20211020:1400,52.7,20
3925,20211020:1500,52.7,20
3925,20211020:1600,52.5,20
3925,20211020:1700,52.3,20
3925,20211020:1800,52.5,20
3925,20211020:1900,52.6,20
3925,20211020:2000,52.5,20
3925,20211020:2100,52.1,20
3925,20211020:2200,52.2,20
3925,20211020:2300,52.1,20
3925,20211021:0000,51.9,20
3925,20211021:0100,51.9,20
3925,20211021:0200,51.9,20
3925,20211021:0300,52,20
3925,20211021:0400,51.9,20
3925,20211021:0500,51.9,20
3925,20211021:0600,51.9,20
3925,20211021:0700,51.9,20
3925,20211021:0800,51.9,20
3925,20211021:0900,51.9,20
3925,20211021:1000,52,20
3925,20211021:1100,51.7,20
3925,20211021:1200,51.9,20
3925,20211021:1300,51.9,20
3925,20211021:1400,51.7,20
3925,20211021:1500,51.8,20
3925,20211021:1600,51.3,20
3925,20211021:1700,51.4,20
3925,20211021:1800,51.3,20
3925,20211021:1900,51.1,20
3925,20211021:2000,51.2,20
3925,20211021:2100,51.1,20
3925,20211021:2200,51.1,20
3925,20211021:2300,51.1,20
3925,20211022:0000,51.1,20
3925,20211022:0100,51.1,20
3925,20211022:0200,51.1,20
3925,20211022:0300,51.1,20
3925,20211022:0400,51.1,20
3925,20211022:0500,51.1,20
3925,20211022:0600,51.1,20
3925,20211022:0700,51.1,20
3925,20211022:0800,51.1,20
3925,20211022:0900,51.1,20
3925,20211022:1000,50.9,20
3925,20211022:1100,51.3,20
3925,20211022:1200,50.9,20
3925,20211022:1300,50.8,20
3925,20211022:1400,50.8,20
3925,20211022:1500,50.8,20
3925,20211022:1600,50.6,20
3925,20211022:1700,50.6,20
3925,20211022:1800,50.7,20
3925,20211022:1900,50.4,20
3925,20211022:2000,50.4,20
3925,20211022:2100,50.3,20
3925,20211022:2200,50.4,20
3925,20211022:2300,50.4,20
3925,20211023:0000,50.4,20
3925,20211023:0100,50.3,20
3925,20211023:0200,50.3,20
3925,20211023:0300,50.3,20
3925,20211023:0400,50.4,20
3925,20211023:0500,50.5,20
3925,20211023:0600,50.6,20
3925,20211023:0700,50.6,20
3925,20211023:0800,50.6,20
3925,20211023:0900,50.5,20
3925,20211023:1000,50.5,20
3925,20211023:1100,50.4,20
3925,20211023:1200,50.4,20
3925,20211023:1300,50.4,20
3925,20211023:1400,50.2,20
3925,20211023:1500,50.2,20
3925,20211023:1600,50,20
3925,20211023:1700,50.1,20
