Station,Date(NZST),Dir(DegT),Speed(m/s),Period(Hrs),Freq
3925,20180729:2359,62,6.2,24,D
3925,20180730:2359,131,4.6,24,D
3925,20180731:2359,34,8.2,24,D
3925,20180801:2359,354,4.1,24,D
3925,20180802:2359,102,7.2,24,D
3925,20180803:2359,322,5.7,24,D
3925,20180804:2359,122,4.6,24,D
3925,20180805:2359,116,4.6,24,D
3925,20180806:2359,90,3.1,24,D
3925,20180807:2359,50,9.3,24,D
3925,20180808:2359,51,9.8,24,D
3925,20180809:2359,257,4.6,24,D
3925,20180810:2359,110,4.1,24,D
3925,20180811:2359,106,5.1,24,D
3925,20180812:2359,136,5.7,24,D
3925,20180813:2359,322,3.1,24,D
3925,20180814:2359,122,5.1,24,D
3925,20180815:2359,196,6.2,24,D
3925,20180816:2359,76,8.2,24,D
3925,20180817:2359,353,5.1,24,D
3925,20180818:2359,161,5.7,24,D
3925,20180819:2359,95,5.1,24,D
3925,20180820:2359,96,6.2,24,D
3925,20180821:2359,140,4.6,24,D
3925,20180822:2359,293,8.2,24,D
3925,20180823:2359,270,6.2,24,D
3925,20180824:2359,133,5.7,24,D
3925,20180825:2359,255,6.7,24,D
3925,20180826:2359,221,5.1,24,D
3925,20180827:2359,243,3.1,24,D
3925,20180828:2359,110,4.6,24,D
3925,20180829:2359,58,7.2,24,D
3925,20180830:2359,358,6.2,24,D
3925,20180831:2359,257,5.7,24,D
3925,20180901:2359,42,7.2,24,D
3925,20180902:2359,98,4.1,24,D
3925,20180903:2359,147,5.7,24,D
3925,20180904:2359,158,7.2,24,D
3925,20180905:2359,284,7.2,24,D
3925,20180906:2359,254,5.1,24,D
3925,20180907:2359,231,5.7,24,D
3925,20180908:2359,205,5.7,24,D
3925,20180909:2359,259,5.7,24,D
3925,20180910:2359,258,5.1,24,D
3925,20180911:2359,246,5.1,24,D
3925,20180912:2359,256,6.2,24,D
3925,20180913:2359,202,5.7,24,D
3925,20180914:2359,193,6.2,24,D
3925,20180915:2359,243,6.7,24,D
3925,20180916:2359,46,9.3,24,D
3925,20180917:2359,22,11.8,24,D
3925,20180918:2359,228,5.7,24,D
3925,20180919:2359,261,5.1,24,D
3925,20180920:2359,16,7.7,24,D
3925,20180921:2359,250,5.1,24,D
3925,20180922:2359,182,6.2,24,D
3925,20180923:2359,198,7.2,24,D
3925,20180924:2359,12,7.2,24,D
3925,20180925:2359,251,10.8,24,D
3925,20180926:2359,190,7.7,24,D
3925,20180927:2359,336,5.7,24,D
3925,20180928:2359,205,6.2,24,D
3925,20180929:2359,329,4.6,24,D
3925,20180930:2259,26,9.3,24,D
3925,20181001:2259,305,8.2,24,D
3925,20181002:2259,186,7.7,24,D
3925,20181003:2259,197,7.2,24,D
3925,20181004:2259,333,4.6,24,D
3925,20181005:2259,359,7.2,24,D
3925,20181006:2259,360,6.2,24,D
3925,20181007:2259,209,6.2,24,D
3925,20181008:2259,194,8.2,24,D
3925,20181009:2259,180,7.2,24,D
3925,20181010:2259,8,9.3,24,D
3925,20181011:2259,43,10.3,24,D
3925,20181012:2259,135,12.9,24,D
3925,20181013:2259,205,6.2,24,D
3925,20181014:2259,283,7.2,24,D
3925,20181015:2259,206,7.2,24,D
3925,20181016:2259,174,8.2,24,D
3925,20181017:2259,193,7.2,24,D
3925,20181018:2259,240,5.7,24,D
3925,20181019:2259,328,4.1,24,D
3925,20181020:2259,272,5.1,24,D
3925,20181021:2259,264,6.2,24,D
3925,20181022:2259,267,6.2,24,D
3925,20181023:2259,243,6.7,24,D
3925,20181024:2259,270,6.7,24,D
3925,20181025:2259,11,8.8,24,D
3925,20181026:2259,26,5.7,24,D
3925,20181027:2259,253,5.7,24,D
3925,20181028:2259,12,7.2,24,D
3925,20181029:2259,201,3.6,24,D
3925,20181030:2259,198,7.7,24,D
3925,20181031:2259,21,8.2,24,D
3925,20181101:2259,184,9.8,24,D
3925,20181102:2259,263,8.2,24,D
3925,20181103:2259,35,11.8,24,D
3925,20181104:2259,306,8.2,24,D
3925,20181105:2259,169,7.2,24,D
3925,20181106:2259,311,6.2,24,D
3925,20181107:2259,56,8.8,24,D
3925,20181108:2259,54,11.8,24,D
3925,20181109:2259,65,11.3,24,D
3925,20181110:2259,183,5.7,24,D
3925,20181111:2259,226,7.2,24,D
3925,20181112:2259,183,9.3,24,D
3925,20181113:2259,240,8.2,24,D
3925,20181114:2259,300,5.7,24,D
3925,20181115:2259,360,8.8,24,D
3925,20181116:2259,311,6.7,24,D
3925,20181117:2259,36,8.2,24,D
3925,20181118:2259,188,12.9,24,D
3925,20181119:2259,160,9.3,24,D
3925,20181120:2259,55,7.2,24,D
3925,20181121:2259,120,9.3,24,D
3925,20181122:2259,166,8.8,24,D
3925,20181123:2259,295,7.7,24,D
3925,20181124:2259,53,7.7,24,D
3925,20181125:2259,91,9.3,24,D
3925,20181126:2259,138,8.8,24,D
3925,20181127:2259,91,8.8,24,D
3925,20181128:2259,239,7.2,24,D
3925,20181129:2259,238,7.2,24,D
3925,20181130:2259,356,8.2,24,D
3925,20181201:2259,352,8.8,24,D
3925,20181202:2259,330,8.8,24,D
3925,20181203:2259,206,7.7,24,D
3925,20181204:2259,24,9.3,24,D
3925,20181205:2259,53,8.8,24,D
3925,20181206:2259,139,11.3,24,D
3925,20181207:2259,162,7.2,24,D
3925,20181208:2259,152,6.7,24,D
3925,20181209:2259,225,8.8,24,D
3925,20181210:2259,339,6.7,24,D
3925,20181211:2259,349,6.2,24,D
3925,20181212:2259,47,9.3,24,D
3925,20181213:2259,87,12.9,24,D
3925,20181214:2259,15,6.7,24,D
3925,20181215:2259,350,6.7,24,D
3925,20181216:2259,176,5.7,24,D
3925,20181217:2259,238,7.2,24,D
3925,20181218:2259,31,8.8,24,D
3925,20181219:2259,331,6.2,24,D
3925,20181220:2259,253,5.1,24,D
3925,20181221:2259,343,5.7,24,D
3925,20181222:2259,200,7.2,24,D
3925,20181223:2259,204,6.7,24,D
3925,20181224:2259,292,6.7,24,D
3925,20181225:2259,182,7.7,24,D
3925,20181226:2259,188,9.3,24,D
3925,20181227:2259,181,6.7,24,D
3925,20181228:2259,45,7.7,24,D
3925,20181229:2259,283,3.6,24,D
3925,20181230:2259,282,3.6,24,D
3925,20181231:2259,193,6.7,24,D
3925,20190101:2259,188,6.2,24,D
3925,20190102:2259,13,6.2,24,D
3925,20190103:2259,201,8.8,24,D
3925,20190104:2259,165,9.8,24,D
3925,20190105:2259,248,8.2,24,D
3925,20190106:2259,353,9.8,24,D
3925,20190107:2259,162,9.3,24,D
3925,20190108:2259,185,10.8,24,D
3925,20190109:2259,28,7.7,24,D
3925,20190110:2259,262,6.7,24,D
3925,20190111:2259,234,7.7,24,D
3925,20190112:2259,13,8.2,24,D
3925,20190113:2259,272,9.8,24,D
3925,20190114:2259,185,8.8,24,D
3925,20190115:2259,154,8.8,24,D
3925,20190116:2259,195,8.2,24,D
3925,20190117:2259,169,7.7,24,D
3925,20190118:2259,260,7.7,24,D
3925,20190119:2259,48,11.3,24,D
3925,20190120:2259,193,8.2,24,D
3925,20190121:2259,181,7.2,24,D
3925,20190122:2259,184,5.1,24,D
3925,20190123:2259,1,10.8,24,D
3925,20190124:2259,23,7.2,24,D
3925,20190125:2259,251,6.2,24,D
3925,20190126:2259,187,6.7,24,D
3925,20190127:2259,122,6.2,24,D
3925,20190128:2259,189,9.3,24,D
3925,20190129:2259,260,6.2,24,D
3925,20190130:2259,178,7.2,24,D
3925,20190131:2259,345,5.7,24,D
3925,20190201:2259,80,8.8,24,D
3925,20190202:2259,288,5.1,24,D
3925,20190203:2259,258,6.7,24,D
3925,20190204:2259,60,8.2,24,D
3925,20190205:2259,352,4.6,24,D
3925,20190206:2259,244,7.7,24,D
3925,20190207:2259,299,6.7,24,D
3925,20190208:2259,38,7.2,24,D
3925,20190209:2259,282,6.7,24,D
3925,20190210:2259,2,6.7,24,D
3925,20190211:2259,353,7.7,24,D
3925,20190212:2259,26,6.7,24,D
3925,20190213:2259,230,5.7,24,D
3925,20190214:2259,15,9.3,24,D
3925,20190215:2259,194,9.8,24,D
3925,20190216:2259,300,6.2,24,D
3925,20190217:2259,208,6.7,24,D
3925,20190218:2259,210,8.2,24,D
3925,20190219:2259,42,7.2,24,D
3925,20190220:2259,4,7.2,24,D
3925,20190221:2259,339,7.7,24,D
3925,20190222:2259,183,8.8,24,D
3925,20190223:2259,259,6.7,24,D
3925,20190224:2259,176,9.3,24,D
3925,20190225:2259,158,7.7,24,D
3925,20190226:2259,213,6.2,24,D
3925,20190227:2259,26,10.8,24,D
3925,20190228:2259,210,6.2,24,D
3925,20190301:2259,250,6.7,24,D
3925,20190302:2259,224,7.2,24,D
3925,20190303:2259,254,6.7,24,D
3925,20190304:2259,176,6.7,24,D
3925,20190305:2259,231,6.7,24,D
3925,20190306:2259,265,4.6,24,D
3925,20190307:2259,53,10.8,24,D
3925,20190308:2259,312,8.2,24,D
3925,20190309:2259,231,5.1,24,D
3925,20190310:2259,247,5.7,24,D
3925,20190311:2259,320,6.2,24,D
3925,20190312:2259,63,6.2,24,D
3925,20190313:2259,62,8.2,24,D
3925,20190314:2259,360,7.2,24,D
3925,20190315:2259,62,9.3,24,D
3925,20190316:2259,45,7.2,24,D
3925,20190317:2259,196,5.7,24,D
3925,20190318:2259,227,5.7,24,D
3925,20190319:2259,325,5.1,24,D
3925,20190320:2259,337,4.6,24,D
3925,20190321:2259,253,5.1,24,D
3925,20190322:2259,254,5.7,24,D
3925,20190323:2259,288,4.1,24,D
3925,20190324:2259,298,4.1,24,D
3925,20190325:2259,29,7.7,24,D
3925,20190326:2259,38,11.8,24,D
3925,20190327:2259,58,12.4,24,D
3925,20190328:2259,345,5.7,24,D
3925,20190329:2259,307,4.6,24,D
3925,20190330:2259,283,4.6,24,D
3925,20190331:2259,317,8.8,24,D
3925,20190401:2259,329,14.9,24,D
3925,20190402:2259,189,6.7,24,D
3925,20190403:2259,123,4.6,24,D
3925,20190404:2259,254,5.7,24,D
3925,20190405:2259,210,8.8,24,D
3925,20190406:2259,115,6.2,24,D
3925,20190407:2359,242,8.8,24,D
3925,20190408:2359,99,5.1,24,D
3925,20190409:2359,111,5.7,24,D
3925,20190410:2359,352,8.8,24,D
3925,20190411:2359,182,6.2,24,D
3925,20190412:2359,152,7.7,24,D
3925,20190413:2359,188,5.1,24,D
3925,20190414:2359,130,4.1,24,D
3925,20190415:2359,118,4.6,24,D
3925,20190416:2359,247,5.7,24,D
3925,20190417:2359,121,4.6,24,D
3925,20190418:2359,115,5.1,24,D
3925,20190419:2359,114,4.1,24,D
3925,20190420:2359,15,6.2,24,D
3925,20190421:2359,162,6.2,24,D
3925,20190422:2359,266,5.1,24,D
3925,20190423:2359,102,4.6,24,D
3925,20190424:2359,119,4.1,24,D
3925,20190425:2359,241,5.1,24,D
3925,20190426:2359,120,3.6,24,D
3925,20190427:2359,39,9.8,24,D
3925,20190428:2359,38,11.3,24,D
3925,20190429:2359,55,11.8,24,D
3925,20190430:2359,111,5.7,24,D
3925,20190501:2359,104,5.1,24,D
3925,20190502:2359,124,5.1,24,D
3925,20190503:2359,325,3.6,24,D
3925,20190504:2359,350,4.1,24,D
3925,20190505:2359,275,3.6,24,D
3925,20190506:2359,113,4.6,24,D
3925,20190507:2359,115,4.6,24,D
3925,20190508:2359,104,4.1,24,D
3925,20190509:2359,61,7.7,24,D
3925,20190510:2359,66,4.6,24,D
3925,20190511:2359,63,5.7,24,D
3925,20190512:2359,33,8.2,24,D
3925,20190513:2359,184,8.8,24,D
3925,20190514:2359,2,7.7,24,D
3925,20190515:2359,317,4.1,24,D
3925,20190516:2359,148,6.2,24,D
3925,20190517:2359,125,4.6,24,D
3925,20190518:2359,359,4.1,24,D
3925,20190519:2359,178,7.2,24,D
3925,20190520:2359,192,6.2,24,D
3925,20190521:2359,243,5.1,24,D
3925,20190522:2359,133,4.6,24,D
3925,20190523:2359,229,4.6,24,D
3925,20190524:2359,182,5.7,24,D
3925,20190525:2359,125,3.6,24,D
3925,20190526:2359,13,3.6,24,D
3925,20190527:2359,49,8.2,24,D
3925,20190528:2359,54,9.3,24,D
3925,20190529:2359,70,12.9,24,D
3925,20190530:2359,49,12.9,24,D
3925,20190531:2359,72,6.7,24,D
3925,20190601:2359,44,6.7,24,D
3925,20190602:2359,248,6.2,24,D
3925,20190603:2359,128,4.1,24,D
3925,20190604:2359,113,6.7,24,D
3925,20190605:2359,181,6.2,24,D
3925,20190606:2359,57,9.3,24,D
3925,20190607:2359,128,4.6,24,D
3925,20190608:2359,108,4.1,24,D
3925,20190609:2359,115,3.6,24,D
3925,20190610:2359,293,2.6,24,D
3925,20190611:2359,297,3.1,24,D
3925,20190613:2359,126,3.1,24,D
3925,20190614:2359,110,3.1,24,D
3925,20190615:2359,136,5.1,24,D
3925,20190616:2359,232,7.2,24,D
3925,20190617:2359,94,4.1,24,D
3925,20190618:2359,140,3.6,24,D
3925,20190619:2359,296,2.1,24,D
3925,20190620:2359,50,6.7,24,D
3925,20190621:2359,10,3.6,24,D
3925,20190622:2359,309,3.6,24,D
3925,20190623:2359,130,3.1,24,D
3925,20190624:2359,119,3.6,24,D
3925,20190625:2359,124,2.6,24,D
3925,20190626:2359,98,4.1,24,D
3925,20190627:2359,108,3.6,24,D
3925,20190628:2359,110,3.1,24,D
3925,20190629:2359,298,1.5,24,D
3925,20190630:2359,331,3.1,24,D
3925,20190701:2359,79,3.6,24,D
3925,20190702:2359,44,4.6,24,D
3925,20190703:2359,40,10.8,24,D
3925,20190704:2359,149,5.7,24,D
3925,20190705:2359,99,6.2,24,D
3925,20190706:2359,126,6.7,24,D
3925,20190707:2359,126,3.1,24,D
3925,20190708:2359,108,5.1,24,D
3925,20190709:2359,102,3.6,24,D
3925,20190710:2359,3,5.1,24,D
3925,20190711:2359,25,4.6,24,D
3925,20190712:2359,26,6.7,24,D
3925,20190713:2359,25,11.8,24,D
3925,20190714:2359,25,13.9,24,D
3925,20190715:2359,39,6.2,24,D
3925,20190716:2359,93,6.7,24,D
3925,20190717:2359,128,4.6,24,D
3925,20190718:2359,110,4.6,24,D
3925,20190719:2359,187,3.1,24,D
3925,20190720:2359,196,3.6,24,D
3925,20190721:2359,110,5.1,24,D
3925,20190722:2359,118,4.6,24,D
3925,20190723:2359,87,4.1,24,D
3925,20190724:2359,97,3.6,24,D
3925,20190725:2359,144,4.6,24,D
3925,20190726:2359,137,3.1,24,D
3925,20190727:2359,128,3.6,24,D
3925,20190728:2359,62,4.1,24,D
3925,20190729:2359,147,3.1,24,D
3925,20190730:2359,4,6.2,24,D
3925,20190731:2359,206,6.7,24,D
3925,20190801:2359,117,5.1,24,D
3925,20190802:2359,115,7.2,24,D
3925,20190803:2359,125,3.6,24,D
3925,20190804:2359,187,8.8,24,D
3925,20190805:2359,340,3.1,24,D
3925,20190806:2359,322,2.6,24,D
3925,20190807:2359,130,3.6,24,D
3925,20190808:2359,1,4.6,24,D
3925,20190809:2359,122,5.1,24,D
3925,20190810:2359,90,7.2,24,D
3925,20190811:2359,49,7.2,24,D
3925,20190812:2359,258,4.1,24,D
3925,20190813:2359,188,3.6,24,D
3925,20190814:2359,162,5.7,24,D
3925,20190815:2359,111,5.7,24,D
3925,20190816:2359,1,7.2,24,D
3925,20190817:2359,195,8.2,24,D
3925,20190818:2359,102,5.7,24,D
3925,20190819:2359,67,5.1,24,D
3925,20190820:2359,46,10.3,24,D
3925,20190821:2359,357,6.2,24,D
3925,20190822:2359,113,6.7,24,D
3925,20190823:2359,122,7.2,24,D
3925,20190824:2359,183,7.7,24,D
3925,20190825:2359,52,4.1,24,D
3925,20190826:2359,163,9.8,24,D
3925,20190827:2359,155,6.7,24,D
3925,20190828:2359,156,4.1,24,D
3925,20190829:2359,353,4.6,24,D
3925,20190830:2359,160,6.7,24,D
3925,20190831:2359,191,7.2,24,D
3925,20190901:2359,228,4.6,24,D
3925,20190902:2359,268,4.6,24,D
3925,20190903:2359,118,4.6,24,D
3925,20190904:2359,124,5.1,24,D
3925,20190905:2359,183,6.2,24,D
3925,20190906:2359,234,5.7,24,D
3925,20190907:2359,122,4.6,24,D
3925,20190908:2359,102,7.2,24,D
3925,20190909:2359,113,8.8,24,D
3925,20190910:2359,108,5.1,24,D
3925,20190911:2359,229,5.7,24,D
3925,20190912:2359,236,4.1,24,D
3925,20190913:2359,23,8.2,24,D
3925,20190914:2359,164,5.1,24,D
3925,20190915:2359,264,7.2,24,D
3925,20190916:2359,42,10.8,24,D
3925,20190917:2359,233,11.8,24,D
3925,20190918:2359,152,7.7,24,D
3925,20190919:2359,186,7.7,24,D
3925,20190920:2359,41,5.1,24,D
3925,20190921:2359,240,5.7,24,D
3925,20190922:2359,167,5.7,24,D
3925,20190923:2359,54,9.8,24,D
3925,20190924:2359,181,9.8,24,D
3925,20190925:2359,257,11.3,24,D
3925,20190926:2359,219,7.2,24,D
3925,20190927:2359,160,6.7,24,D
3925,20190928:2359,360,3.6,24,D
3925,20190929:2259,45,9.3,24,D
3925,20190930:2259,346,10.3,24,D
3925,20191001:2259,229,7.7,24,D
3925,20191002:2259,183,13.4,24,D
3925,20191003:2259,296,5.1,24,D
3925,20191004:2259,307,5.1,24,D
3925,20191005:2259,49,10.8,24,D
3925,20191006:2259,216,5.7,24,D
3925,20191007:2259,190,6.2,24,D
3925,20191008:2259,28,8.8,24,D
3925,20191009:2259,17,9.3,24,D
3925,20191010:2259,42,9.3,24,D
3925,20191011:2259,344,8.8,24,D
3925,20191012:2259,54,8.8,24,D
3925,20191013:2259,119,6.7,24,D
3925,20191014:2259,177,5.7,24,D
3925,20191015:2259,150,9.8,24,D
3925,20191016:2259,175,9.8,24,D
3925,20191017:2259,3,7.2,24,D
3925,20191018:2259,33,12.4,24,D
3925,20191019:2259,26,9.3,24,D
3925,20191020:2259,23,8.8,24,D
3925,20191021:2259,260,8.2,24,D
3925,20191022:2259,20,9.3,24,D
3925,20191023:2259,237,9.3,24,D
3925,20191024:2259,199,11.8,24,D
3925,20191025:2259,199,7.2,24,D
3925,20191026:2259,235,5.7,24,D
3925,20191027:2259,11,9.8,24,D
3925,20191028:2259,251,8.2,24,D
3925,20191029:2259,191,7.7,24,D
3925,20191030:2259,35,6.7,24,D
3925,20191031:2259,254,9.3,24,D
3925,20191101:2259,256,7.7,24,D
3925,20191102:2259,226,5.7,24,D
3925,20191103:2259,242,6.7,24,D
3925,20191104:2259,242,7.7,24,D
3925,20191105:2259,346,8.2,24,D
3925,20191106:2259,14,9.3,24,D
3925,20191107:2259,42,9.8,24,D
3925,20191108:2259,18,10.3,24,D
3925,20191109:2259,5,11.3,24,D
3925,20191110:2259,27,12.4,24,D
3925,20191111:2259,235,9.8,24,D
3925,20191112:2259,149,8.2,24,D
3925,20191113:2259,18,11.8,24,D
3925,20191114:2259,8,18,24,D
3925,20191115:2259,344,6.7,24,D
3925,20191116:2259,54,10.3,24,D
3925,20191117:2259,340,8.2,24,D
3925,20191118:2259,211,11.8,24,D
3925,20191119:2259,29,8.8,24,D
3925,20191120:2259,171,8.2,24,D
3925,20191121:2259,177,7.2,24,D
3925,20191122:2259,210,7.7,24,D
3925,20191123:2259,191,7.2,24,D
3925,20191124:2259,352,7.7,24,D
3925,20191125:2259,201,7.2,24,D
3925,20191126:2259,3,7.2,24,D
3925,20191127:2259,5,8.8,24,D
3925,20191128:2259,333,10.3,24,D
3925,20191129:2259,216,7.7,24,D
3925,20191130:2259,9,8.8,24,D
3925,20191201:2259,349,13.4,24,D
3925,20191202:2259,39,11.8,24,D
3925,20191203:2259,52,13.9,24,D
3925,20191204:2259,44,9.3,24,D
3925,20191205:2259,352,7.7,24,D
3925,20191206:2259,3,8.8,24,D
3925,20191207:2259,51,12.9,24,D
3925,20191208:2259,56,9.8,24,D
3925,20191209:2259,190,8.2,24,D
3925,20191210:2259,203,8.2,24,D
3925,20191211:2259,257,7.7,24,D
3925,20191212:2259,333,6.2,24,D
3925,20191213:2259,354,9.3,24,D
3925,20191214:2259,184,8.8,24,D
3925,20191215:2259,5,9.8,24,D
3925,20191216:2259,358,8.2,24,D
3925,20191217:2259,347,9.3,24,D
3925,20191218:2259,232,9.3,24,D
3925,20191219:2259,32,11.3,24,D
3925,20191220:2259,63,8.2,24,D
3925,20191221:2259,338,5.7,24,D
3925,20191222:2259,260,6.2,24,D
3925,20191223:2259,209,7.7,24,D
3925,20191224:2259,250,6.7,24,D
3925,20191225:2259,244,7.2,24,D
3925,20191226:2259,349,7.7,24,D
3925,20191227:2259,5,9.3,24,D
3925,20191228:2259,202,9.8,24,D
3925,20191229:2259,166,7.7,24,D
3925,20191230:2259,196,7.2,24,D
3925,20191231:2259,233,6.7,24,D
3925,20200101:2259,227,5.1,24,D
3925,20200102:2259,20,10.3,24,D
3925,20200103:2259,204,9.8,24,D
3925,20200104:2259,194,7.7,24,D
3925,20200105:2259,180,8.2,24,D
3925,20200106:2259,156,13.9,24,D
3925,20200107:2259,1,6.7,24,D
3925,20200108:2259,306,6.7,24,D
3925,20200109:2259,184,7.2,24,D
3925,20200110:2259,196,7.2,24,D
3925,20200111:2259,5,10.3,24,D
3925,20200112:2259,56,10.3,24,D
3925,20200113:2259,253,8.2,24,D
3925,20200114:2259,272,7.7,24,D
3925,20200115:2259,244,7.2,24,D
3925,20200116:2259,253,7.2,24,D
3925,20200117:2259,186,8.2,24,D
3925,20200118:2259,255,8.2,24,D
3925,20200119:2259,262,6.2,24,D
3925,20200120:2259,243,6.7,24,D
3925,20200121:2259,241,7.2,24,D
3925,20200122:2259,196,6.2,24,D
3925,20200123:2259,241,5.7,24,D
3925,20200124:2259,195,6.7,24,D
3925,20200125:2259,179,5.7,24,D
3925,20200126:2259,192,6.2,24,D
3925,20200127:2259,37,8.2,24,D
3925,20200128:2259,221,5.7,24,D
3925,20200129:2259,358,8.2,24,D
3925,20200130:2259,192,10.3,24,D
3925,20200131:2259,233,8.2,24,D
3925,20200201:2259,186,5.1,24,D
3925,20200202:2259,56,7.7,24,D
3925,20200203:2259,343,9.8,24,D
3925,20200204:2259,50,15.4,24,D
3925,20200205:2259,195,8.2,24,D
3925,20200206:2259,166,7.7,24,D
3925,20200207:2259,360,6.2,24,D
3925,20200208:2259,190,9.3,24,D
3925,20200209:2259,190,5.1,24,D
3925,20200210:2259,245,5.7,24,D
3925,20200211:2259,226,6.2,24,D
3925,20200212:2259,231,6.7,24,D
3925,20200213:2259,237,5.7,24,D
3925,20200214:2259,248,6.7,24,D
3925,20200215:2259,340,7.7,24,D
3925,20200216:2259,27,12.9,24,D
3925,20200217:2259,12,9.3,24,D
3925,20200218:2259,346,8.2,24,D
3925,20200219:2259,162,6.2,24,D
3925,20200220:2259,22,5.7,24,D
3925,20200221:2259,316,10.3,24,D
3925,20200222:2259,240,10.8,24,D
3925,20200223:2259,231,6.2,24,D
3925,20200224:2259,238,7.2,24,D
3925,20200225:2259,256,5.7,24,D
3925,20200226:2259,357,6.2,24,D
3925,20200227:2259,345,7.2,24,D
3925,20200228:2259,59,10.8,24,D
3925,20200229:2259,33,8.2,24,D
3925,20200301:2259,244,4.1,24,D
3925,20200302:2259,27,6.7,24,D
3925,20200303:2259,24,9.3,24,D
3925,20200304:2259,144,7.7,24,D
3925,20200305:2259,244,5.7,24,D
3925,20200306:2259,44,4.1,24,D
3925,20200307:2259,355,6.2,24,D
3925,20200308:2259,331,7.2,24,D
3925,20200309:2259,8,8.2,24,D
3925,20200310:2259,123,5.7,24,D
3925,20200311:2259,232,6.7,24,D
3925,20200312:2259,152,5.7,24,D
3925,20200313:2259,233,5.7,24,D
3925,20200314:2259,254,5.7,24,D
3925,20200315:2259,110,4.6,24,D
3925,20200316:2259,231,8.8,24,D
3925,20200317:2259,262,7.2,24,D
3925,20200318:2259,282,5.1,24,D
3925,20200319:2259,253,6.2,24,D
3925,20200320:2259,201,6.7,24,D
3925,20200321:2259,42,11.8,24,D
3925,20200322:2259,246,5.7,24,D
3925,20200323:2259,175,13.9,24,D
3925,20200324:2259,143,5.1,24,D
3925,20200325:2259,225,6.2,24,D
3925,20200326:2259,81,7.2,24,D
3925,20200327:2259,204,7.2,24,D
3925,20200328:2259,145,9.3,24,D
3925,20200329:2259,245,5.1,24,D
3925,20200330:2259,125,4.6,24,D
3925,20200331:2259,250,4.6,24,D
3925,20200401:2259,204,4.6,24,D
3925,20200402:2259,239,5.1,24,D
3925,20200403:2259,113,4.6,24,D
3925,20200404:2259,306,5.1,24,D
3925,20200405:2359,36,5.7,24,D
3925,20200406:2359,26,6.7,24,D
3925,20200407:2359,360,9.3,24,D
3925,20200408:2359,187,6.7,24,D
3925,20200409:2359,119,5.7,24,D
3925,20200410:2359,136,4.1,24,D
3925,20200411:2359,35,6.2,24,D
3925,20200412:2359,356,11.3,24,D
3925,20200413:2359,357,12.4,24,D
3925,20200414:2359,277,8.2,24,D
3925,20200415:2359,106,4.6,24,D
3925,20200416:2359,185,5.1,24,D
3925,20200417:2359,124,3.6,24,D
3925,20200418:2359,30,9.8,24,D
3925,20200419:2359,89,6.2,24,D
3925,20200420:2359,218,9.3,24,D
3925,20200421:2359,102,4.1,24,D
3925,20200422:2359,26,6.2,24,D
3925,20200423:2359,122,4.1,24,D
3925,20200424:2359,196,4.6,24,D
3925,20200425:2359,111,4.6,24,D
3925,20200426:2359,98,4.1,24,D
3925,20200427:2359,33,10.8,24,D
3925,20200428:2359,250,5.1,24,D
3925,20200429:2359,107,4.6,24,D
3925,20200430:2359,235,3.6,24,D
3925,20200501:2359,112,4.1,24,D
3925,20200502:2359,12,17,24,D
3925,20200503:2359,20,10.8,24,D
3925,20200504:2359,183,6.7,24,D
3925,20200505:2359,142,9.8,24,D
3925,20200506:2359,110,4.6,24,D
3925,20200507:2359,314,2.6,24,D
3925,20200508:2359,108,4.1,24,D
3925,20200509:2359,112,3.6,24,D
3925,20200510:2359,120,3.6,24,D
3925,20200511:2359,3,7.7,24,D
3925,20200512:2359,51,4.6,24,D
3925,20200513:2359,301,3.6,24,D
3925,20200514:2359,112,3.1,24,D
3925,20200515:2359,115,3.1,24,D
3925,20200516:2359,239,2.6,24,D
3925,20200517:2359,116,5.1,24,D
3925,20200518:2359,198,4.6,24,D
3925,20200519:2359,112,4.6,24,D
3925,20200520:2359,124,4.1,24,D
3925,20200521:2359,284,3.6,24,D
3925,20200522:2359,272,3.1,24,D
3925,20200523:2359,102,4.1,24,D
3925,20200524:2359,185,4.1,24,D
3925,20200525:2359,176,5.7,24,D
3925,20200526:2359,115,4.6,24,D
3925,20200527:2359,102,4.6,24,D
3925,20200528:2359,108,3.6,24,D
3925,20200529:2359,115,4.6,24,D
3925,20200530:2359,111,3.1,24,D
3925,20200531:2359,111,4.1,24,D
3925,20200601:2359,114,4.1,24,D
3925,20200602:2359,258,4.1,24,D
3925,20200603:2359,324,3.6,24,D
3925,20200604:2359,235,4.6,24,D
3925,20200605:2359,114,3.1,24,D
3925,20200606:2359,141,6.7,24,D
3925,20200607:2359,103,4.1,24,D
3925,20200608:2359,258,2.1,24,D
3925,20200609:2359,134,5.1,24,D
3925,20200610:2359,100,5.1,24,D
3925,20200611:2359,45,6.2,24,D
3925,20200612:2359,185,5.1,24,D
3925,20200613:2359,122,4.1,24,D
3925,20200614:2359,111,3.6,24,D
3925,20200615:2359,48,10.3,24,D
3925,20200616:2359,36,8.8,24,D
3925,20200617:2359,344,8.8,24,D
3925,20200618:2359,129,8.8,24,D
3925,20200619:2359,159,9.8,24,D
3925,20200620:2359,121,3.6,24,D
3925,20200621:2359,309,2.6,24,D
3925,20200622:2359,264,2.1,24,D
3925,20200623:2359,150,2.1,24,D
3925,20200624:2359,123,3.6,24,D
3925,20200625:2359,128,5.7,24,D
3925,20200626:2359,98,5.1,24,D
