Station,Date(NZST),Percent(%),Depth(cm)
3925,20090206:0900,45.6,20
3925,20090206:1000,45.4,20
3925,20090206:1100,45.5,20
3925,20090206:1200,45.3,20
3925,20090206:1300,45.5,20
3925,20090206:1400,45.3,20
3925,20090206:1500,45,20
3925,20090206:1600,45.2,20
3925,20090206:1700,45.2,20
3925,20090206:1800,45.2,20
3925,20090206:1900,44.8,20
3925,20090206:2000,44.9,20
3925,20090206:2100,44.9,20
3925,20090206:2200,44.8,20
3925,20090206:2300,44.8,20
3925,20090207:0000,44.9,20
3925,20090207:0100,45.2,20
3925,20090207:0200,44.8,20
3925,20090207:0300,44.8,20
3925,20090207:0400,44.8,20
3925,20090207:0500,45.1,20
3925,20090207:0600,45.2,20
3925,20090207:0700,45.2,20
3925,20090207:0800,45.1,20
3925,20090207:0900,45.1,20
3925,20090207:1000,45,20
3925,20090207:1100,44.9,20
3925,20090207:1200,45.2,20
3925,20090207:1300,45,20
3925,20090207:1400,44.7,20
3925,20090207:1500,44.8,20
3925,20090207:1600,44.6,20
3925,20090207:1700,44.5,20
3925,20090207:1800,44.4,20
3925,20090207:1900,44.4,20
3925,20090207:2000,44.4,20
3925,20090207:2100,44.4,20
3925,20090207:2200,44.4,20
3925,20090207:2300,44.3,20
3925,20090208:0000,44.4,20
3925,20090208:0100,44.4,20
3925,20090208:0200,44.4,20
3925,20090208:0300,44.4,20
3925,20090208:0400,44.4,20
3925,20090208:0500,44.4,20
3925,20090208:0600,44.4,20
3925,20090208:0700,44.4,20
3925,20090208:0800,44.4,20
3925,20090208:0900,44.4,20
3925,20090208:1000,44.4,20
3925,20090208:1100,44.3,20
3925,20090208:1200,44.4,20
3925,20090208:1300,44.2,20
3925,20090208:1400,44.1,20
3925,20090208:1500,43.9,20
3925,20090208:1600,43.7,20
3925,20090208:1700,43.5,20
3925,20090208:1800,43.6,20
3925,20090208:1900,43.5,20
3925,20090208:2000,43.5,20
3925,20090208:2100,43.4,20
3925,20090208:2200,43.4,20
3925,20090208:2300,43.4,20
3925,20090209:0000,43.4,20
3925,20090209:0100,43.4,20
3925,20090209:0200,43.4,20
3925,20090209:0300,43.4,20
3925,20090209:0400,43.4,20
3925,20090209:0500,43.4,20
3925,20090209:0600,43.4,20
3925,20090209:0700,43.5,20
3925,20090209:0800,43.4,20
3925,20090209:0900,43.4,20
3925,20090209:1000,43.5,20
3925,20090209:1100,43.2,20
3925,20090209:1200,43.3,20
3925,20090209:1300,43,20
3925,20090209:1400,43,20
3925,20090209:1500,42.9,20
3925,20090209:1600,43,20
3925,20090209:1700,42.7,20
3925,20090209:1800,42.4,20
3925,20090209:1900,42.6,20
3925,20090209:2000,42.6,20
3925,20090209:2100,42.6,20
3925,20090209:2200,42.6,20
3925,20090209:2300,42.6,20
3925,20090210:0000,42.6,20
3925,20090210:0100,42.6,20
3925,20090210:0200,42.6,20
3925,20090210:0300,42.5,20
3925,20090210:0400,42.7,20
3925,20090210:0500,42.8,20
3925,20090210:0600,42.7,20
3925,20090210:0700,42.8,20
3925,20090210:0800,42.7,20
3925,20090210:0900,42.8,20
3925,20090210:1000,42.8,20
3925,20090210:1100,42.6,20
3925,20090210:1200,42.4,20
3925,20090210:1300,42.3,20
3925,20090210:1400,42.2,20
3925,20090210:1500,42,20
3925,20090210:1600,41.9,20
3925,20090210:1700,41.9,20
3925,20090210:1800,41.8,20
3925,20090210:1900,41.7,20
3925,20090210:2000,41.7,20
3925,20090210:2100,41.6,20
3925,20090210:2200,41.7,20
3925,20090210:2300,41.7,20
3925,20090211:0000,41.7,20
3925,20090211:0100,41.6,20
3925,20090211:0200,41.7,20
3925,20090211:0300,41.6,20
3925,20090211:0400,41.7,20
3925,20090211:0500,41.9,20
3925,20090211:0600,41.8,20
3925,20090211:0700,41.8,20
3925,20090211:0800,41.6,20
3925,20090211:0900,41.8,20
3925,20090211:1000,41.6,20
3925,20090211:1100,41.7,20
3925,20090211:1200,41.8,20
3925,20090211:1300,41.4,20
3925,20090211:1400,41.6,20
3925,20090211:1500,41.4,20
3925,20090211:1600,41.3,20
3925,20090211:1700,41.3,20
3925,20090211:1800,41.3,20
3925,20090211:1900,41.2,20
3925,20090211:2000,41.1,20
3925,20090211:2100,41.3,20
3925,20090211:2200,41.3,20
3925,20090211:2300,41.3,20
3925,20090212:0000,41.3,20
3925,20090212:0100,41.3,20
3925,20090212:0200,41.3,20
3925,20090212:0300,41.3,20
3925,20090212:0400,41.3,20
3925,20090212:0500,41.4,20
3925,20090212:0600,41.4,20
3925,20090212:0700,41.4,20
3925,20090212:0800,43.1,20
3925,20090212:0900,43.4,20
3925,20090212:1000,44.1,20
3925,20090212:1100,44.6,20
3925,20090212:1200,44.9,20
3925,20090212:1300,45.3,20
3925,20090212:1400,45.9,20
3925,20090212:1500,47.2,20
3925,20090212:1600,47.7,20
3925,20090212:1700,47.8,20
3925,20090212:1800,48,20
3925,20090212:1900,47.9,20
3925,20090212:2000,47.8,20
3925,20090212:2100,47.9,20
3925,20090212:2200,47.7,20
3925,20090212:2300,47.6,20
3925,20090213:0000,47.7,20
3925,20090213:0100,47.6,20
3925,20090213:0200,47.4,20
3925,20090213:0300,47.4,20
3925,20090213:0400,47.6,20
3925,20090213:0500,47.5,20
3925,20090213:0600,47.3,20
3925,20090213:0700,47.3,20
3925,20090213:0800,47.3,20
3925,20090213:0900,47.2,20
3925,20090213:1000,47.3,20
3925,20090213:1100,47.3,20
3925,20090213:1200,47,20
3925,20090213:1300,47.2,20
3925,20090213:1400,47.2,20
3925,20090213:1500,47,20
3925,20090213:1600,47,20
3925,20090213:1700,46.9,20
3925,20090213:1800,47,20
3925,20090213:1900,47.1,20
3925,20090213:2000,46.8,20
3925,20090213:2100,46.7,20
3925,20090213:2200,46.9,20
3925,20090213:2300,46.8,20
3925,20090214:0000,46.5,20
3925,20090214:0100,46.6,20
3925,20090214:0200,46.6,20
3925,20090214:0300,46.6,20
3925,20090214:0400,46.7,20
3925,20090214:0500,46.5,20
3925,20090214:0600,46.5,20
3925,20090214:0700,46.6,20
3925,20090214:0800,46.6,20
3925,20090214:0900,46.4,20
3925,20090214:1000,46.6,20
3925,20090214:1100,46.4,20
3925,20090214:1200,46.5,20
3925,20090214:1300,46.4,20
3925,20090214:1400,46.4,20
3925,20090214:1500,46.2,20
3925,20090214:1600,46,20
3925,20090214:1700,45.9,20
3925,20090214:1800,45.9,20
3925,20090214:1900,45.7,20
3925,20090214:2000,45.6,20
3925,20090214:2100,45.6,20
3925,20090214:2200,45.9,20
3925,20090214:2300,45.7,20
3925,20090215:0000,45.8,20
3925,20090215:0100,45.4,20
3925,20090215:0200,45.5,20
3925,20090215:0300,45.8,20
3925,20090215:0400,45.8,20
3925,20090215:0500,45.6,20
3925,20090215:0600,45.7,20
3925,20090215:0700,45.7,20
3925,20090215:0800,45.6,20
3925,20090215:0900,45.6,20
3925,20090215:1000,45.6,20
3925,20090215:1100,45.8,20
3925,20090215:1200,45.4,20
3925,20090215:1300,45.5,20
3925,20090215:1400,45.5,20
3925,20090215:1500,45.3,20
3925,20090215:1600,45.3,20
3925,20090215:1700,45.3,20
3925,20090215:1800,45.3,20
3925,20090215:1900,45.1,20
3925,20090215:2000,45.1,20
3925,20090215:2100,45.3,20
3925,20090215:2200,45.2,20
3925,20090215:2300,45.1,20
3925,20090216:0000,45.3,20
3925,20090216:0100,45,20
3925,20090216:0200,45,20
3925,20090216:0300,45,20
3925,20090216:0400,45,20
3925,20090216:0500,45,20
3925,20090216:0600,45,20
3925,20090216:0700,45,20
3925,20090216:0800,44.9,20
3925,20090216:0900,45,20
3925,20090216:1000,45,20
3925,20090216:1100,45.1,20
3925,20090216:1200,44.9,20
3925,20090216:1300,45,20
3925,20090216:1400,44.8,20
3925,20090216:1500,44.7,20
3925,20090216:1600,44.7,20
3925,20090216:1700,44.5,20
3925,20090216:1800,44.4,20
3925,20090216:1900,44.4,20
3925,20090216:2000,44.3,20
3925,20090216:2100,44.4,20
3925,20090216:2200,44.4,20
3925,20090216:2300,44.2,20
3925,20090217:0000,44.3,20
3925,20090217:0100,44.2,20
3925,20090217:0200,44.2,20
3925,20090217:0300,44.2,20
3925,20090217:0400,44.4,20
3925,20090217:0500,44.4,20
3925,20090217:0600,44.4,20
3925,20090217:0700,44.5,20
3925,20090217:0800,44.4,20
3925,20090217:0900,44.1,20
3925,20090217:1000,44.4,20
3925,20090217:1100,44.3,20
3925,20090217:1200,44.3,20
3925,20090217:1300,44.1,20
3925,20090217:1400,43.9,20
3925,20090217:1500,43.9,20
3925,20090217:1600,43.8,20
3925,20090217:1700,43.9,20
3925,20090217:1800,43.7,20
3925,20090217:1900,43.7,20
3925,20090217:2000,43.9,20
3925,20090217:2100,43.8,20
3925,20090217:2200,43.9,20
3925,20090217:2300,43.8,20
3925,20090218:0000,43.9,20
3925,20090218:0100,43.6,20
3925,20090218:0200,43.8,20
3925,20090218:0300,43.7,20
3925,20090218:0400,43.7,20
3925,20090218:0500,43.7,20
3925,20090218:0600,43.7,20
3925,20090218:0700,43.7,20
3925,20090218:0800,43.7,20
3925,20090218:0900,43.6,20
3925,20090218:1000,43.6,20
3925,20090218:1100,43.6,20
3925,20090218:1200,43.6,20
3925,20090218:1300,43.5,20
3925,20090218:1400,43.6,20
3925,20090218:1500,43.4,20
3925,20090218:1600,43.2,20
3925,20090218:1700,43.2,20
3925,20090218:1800,43,20
3925,20090218:1900,43,20
3925,20090218:2000,43,20
3925,20090218:2100,43,20
3925,20090218:2200,43,20
3925,20090218:2300,43,20
3925,20090219:0000,43,20
3925,20090219:0100,43,20
3925,20090219:0200,43,20
3925,20090219:0300,43,20
3925,20090219:0400,43,20
3925,20090219:0500,43,20
3925,20090219:0600,43,20
3925,20090219:0700,43,20
3925,20090219:0800,42.8,20
3925,20090219:0900,42.9,20
3925,20090219:1000,42.8,20
3925,20090219:1100,42.9,20
3925,20090219:1200,42.7,20
3925,20090219:1300,42.6,20
3925,20090219:1400,42.6,20
3925,20090219:1500,42.4,20
3925,20090219:1600,42.6,20
3925,20090219:1700,42.2,20
3925,20090219:1800,42.1,20
3925,20090219:1900,42.2,20
3925,20090219:2000,42.2,20
3925,20090219:2100,42.2,20
3925,20090219:2200,42.1,20
3925,20090219:2300,42.2,20
3925,20090220:0000,42.2,20
3925,20090220:0100,42.1,20
3925,20090220:0200,42.2,20
3925,20090220:0300,42.4,20
3925,20090220:0400,42.7,20
3925,20090220:0500,43,20
3925,20090220:0600,43.8,20
3925,20090220:0700,45,20
3925,20090220:0800,48.3,20
3925,20090220:0900,49.3,20
3925,20090220:1000,50,20
3925,20090220:1100,50.2,20
3925,20090220:1200,50.5,20
3925,20090220:1300,50.8,20
3925,20090220:1400,50.8,20
3925,20090220:1500,50.9,20
3925,20090220:1600,50.6,20
3925,20090220:1700,50.6,20
3925,20090220:1800,50.4,20
3925,20090220:1900,50.3,20
3925,20090220:2000,50.2,20
3925,20090220:2100,50.4,20
3925,20090220:2200,50.7,20
3925,20090220:2300,51.3,20
3925,20090221:0000,52.3,20
3925,20090221:0100,52.7,20
3925,20090221:0200,52.7,20
3925,20090221:0300,52.7,20
3925,20090221:0400,53.1,20
3925,20090221:0500,53.1,20
3925,20090221:0600,53,20
3925,20090221:0700,52.7,20
3925,20090221:0800,52.5,20
3925,20090221:0900,52.5,20
3925,20090221:1000,52.4,20
3925,20090221:1100,52.2,20
3925,20090221:1200,51.8,20
3925,20090221:1300,51.5,20
3925,20090221:1400,51.3,20
3925,20090221:1500,51.3,20
3925,20090221:1600,50.8,20
3925,20090221:1700,50.7,20
3925,20090221:1800,50.5,20
3925,20090221:1900,50.4,20
3925,20090221:2000,50.2,20
3925,20090221:2100,50.2,20
3925,20090221:2200,50.2,20
3925,20090221:2300,50,20
3925,20090222:0000,50.2,20
3925,20090222:0100,49.7,20
3925,20090222:0200,49.8,20
3925,20090222:0300,49.8,20
3925,20090222:0400,49.7,20
3925,20090222:0500,49.6,20
3925,20090222:0600,49.6,20
3925,20090222:0700,49.6,20
3925,20090222:0800,49.7,20
3925,20090222:0900,49.8,20
3925,20090222:1000,49.6,20
3925,20090222:1100,49.6,20
3925,20090222:1200,49.7,20
3925,20090222:1300,49.8,20
3925,20090222:1400,50,20
3925,20090222:1500,50,20
3925,20090222:1600,50.3,20
3925,20090222:1700,50.2,20
3925,20090222:1800,50.5,20
3925,20090222:1900,50.7,20
3925,20090222:2000,51.4,20
3925,20090222:2100,51.5,20
3925,20090222:2200,51.7,20
3925,20090222:2300,52,20
3925,20090223:0000,52.3,20
3925,20090223:0100,52.2,20
3925,20090223:0200,52.4,20
3925,20090223:0300,52.4,20
3925,20090223:0400,52.5,20
3925,20090223:0500,52.5,20
3925,20090223:0600,52.3,20
3925,20090223:0700,52.3,20
3925,20090223:0800,52.1,20
3925,20090223:0900,52,20
3925,20090223:1000,52,20
3925,20090223:1100,51.9,20
3925,20090223:1200,51.9,20
3925,20090223:1300,51.6,20
3925,20090223:1400,51.7,20
3925,20090223:1500,51.5,20
3925,20090223:1600,51.4,20
3925,20090223:1700,51,20
3925,20090223:1800,50.9,20
3925,20090223:1900,50.8,20
3925,20090223:2000,50.9,20
3925,20090223:2100,50.6,20
3925,20090223:2200,50.6,20
3925,20090223:2300,50.8,20
3925,20090224:0000,50.6,20
3925,20090224:0100,50.4,20
3925,20090224:0200,50.5,20
3925,20090224:0300,50.3,20
3925,20090224:0400,50.3,20
3925,20090224:0500,50.4,20
3925,20090224:0600,50.5,20
3925,20090224:0700,50.6,20
3925,20090224:0800,50.2,20
3925,20090224:0900,50.2,20
3925,20090224:1000,50.3,20
3925,20090224:1100,50.2,20
3925,20090224:1200,50.2,20
3925,20090224:1300,49.8,20
3925,20090224:1400,50.2,20
3925,20090224:1500,50.2,20
3925,20090224:1600,50,20
3925,20090224:1700,49.6,20
3925,20090224:1800,50,20
3925,20090224:1900,49.7,20
3925,20090224:2000,49.5,20
3925,20090224:2100,49.6,20
3925,20090224:2200,49.5,20
3925,20090224:2300,49.4,20
3925,20090225:0000,49.4,20
3925,20090225:0100,49.5,20
3925,20090225:0200,49.6,20
3925,20090225:0300,49.7,20
3925,20090225:0400,49.6,20
3925,20090225:0500,49.6,20
3925,20090225:0600,49.3,20
3925,20090225:0700,49.2,20
3925,20090225:0800,49.6,20
3925,20090225:0900,49.7,20
3925,20090225:1000,49.4,20
3925,20090225:1100,49.5,20
3925,20090225:1200,49.4,20
3925,20090225:1300,49.3,20
3925,20090225:1400,49.3,20
3925,20090225:1500,49.3,20
3925,20090225:1600,49.1,20
3925,20090225:1700,49.2,20
3925,20090225:1800,49,20
3925,20090225:1900,48.9,20
3925,20090225:2000,49.1,20
3925,20090225:2100,49,20
3925,20090225:2200,49.1,20
3925,20090225:2300,49.1,20
3925,20090226:0000,49,20
3925,20090226:0100,48.8,20
3925,20090226:0200,48.7,20
3925,20090226:0300,48.7,20
3925,20090226:0400,48.9,20
3925,20090226:0500,48.8,20
3925,20090226:0600,49.1,20
3925,20090226:0700,48.9,20
3925,20090226:0800,48.9,20
3925,20090226:0900,48.9,20
3925,20090226:1000,48.9,20
3925,20090226:1100,48.9,20
3925,20090226:1200,48.9,20
3925,20090226:1300,48.7,20
3925,20090226:1400,48.8,20
3925,20090226:1500,48.7,20
3925,20090226:1600,48.7,20
3925,20090226:1700,48.8,20
3925,20090226:1800,48.8,20
3925,20090226:1900,48.8,20
3925,20090226:2000,48.7,20
3925,20090226:2100,48.5,20
3925,20090226:2200,48.7,20
3925,20090226:2300,48.7,20
3925,20090227:0000,48.9,20
3925,20090227:0100,48.7,20
3925,20090227:0200,48.9,20
3925,20090227:0300,48.9,20
3925,20090227:0400,48.9,20
3925,20090227:0500,48.8,20
3925,20090227:0600,48.8,20
3925,20090227:0700,48.7,20
3925,20090227:0800,48.7,20
3925,20090227:0900,48.7,20
3925,20090227:1000,48.8,20
3925,20090227:1100,48.6,20
3925,20090227:1200,48.7,20
3925,20090227:1300,48.6,20
3925,20090227:1400,48.6,20
3925,20090227:1500,48.6,20
3925,20090227:1600,48.6,20
3925,20090227:1700,48.4,20
3925,20090227:1800,48.6,20
3925,20090227:1900,48.4,20
3925,20090227:2000,48.4,20
3925,20090227:2100,48.4,20
3925,20090227:2200,48.3,20
3925,20090227:2300,48.4,20
3925,20090228:0000,48.4,20
3925,20090228:0100,48.4,20
3925,20090228:0200,48.4,20
3925,20090228:0300,48.4,20
3925,20090228:0400,48.5,20
3925,20090228:0500,48.6,20
3925,20090228:0600,48.4,20
3925,20090228:0700,48.4,20
3925,20090228:0800,48.4,20
3925,20090228:0900,48.4,20
3925,20090228:1000,48.6,20
3925,20090228:1100,48.6,20
3925,20090228:1200,48.6,20
3925,20090228:1300,48.7,20
3925,20090228:1400,48.5,20
3925,20090228:1500,48.7,20
3925,20090228:1600,48.9,20
3925,20090228:1700,48.7,20
3925,20090228:1800,48.9,20
3925,20090228:1900,48.9,20
3925,20090228:2000,48.9,20
3925,20090228:2100,49.1,20
3925,20090228:2200,49.1,20
3925,20090228:2300,49,20
3925,20090301:0000,49.1,20
3925,20090301:0100,49.1,20
3925,20090301:0200,49.1,20
3925,20090301:0300,49.1,20
3925,20090301:0400,49,20
3925,20090301:0500,49.1,20
3925,20090301:0600,49.1,20
3925,20090301:0700,49.1,20
3925,20090301:0800,49.1,20
3925,20090301:0900,49.1,20
3925,20090301:1000,49.1,20
3925,20090301:1100,49.1,20
3925,20090301:1200,49.1,20
3925,20090301:1300,49.3,20
3925,20090301:1400,49.2,20
3925,20090301:1500,49.2,20
3925,20090301:1600,49.3,20
3925,20090301:1700,49.2,20
3925,20090301:1800,49.3,20
3925,20090301:1900,49.3,20
3925,20090301:2000,49.3,20
3925,20090301:2100,49.3,20
3925,20090301:2200,49.3,20
3925,20090301:2300,49.3,20
3925,20090302:0000,49.3,20
3925,20090302:0100,49.3,20
3925,20090302:0200,49.2,20
3925,20090302:0300,49.3,20
3925,20090302:0400,49.6,20
3925,20090302:0500,49.4,20
3925,20090302:0600,49.3,20
3925,20090302:0700,49.6,20
3925,20090302:0800,49.3,20
3925,20090302:0900,49.7,20
3925,20090302:1000,49.6,20
3925,20090302:1100,49.6,20
3925,20090302:1200,49.6,20
3925,20090302:1300,49.5,20
3925,20090302:1400,49.6,20
3925,20090302:1500,49.6,20
3925,20090302:1600,49.6,20
3925,20090302:1700,49.5,20
3925,20090302:1800,49.4,20
3925,20090302:1900,49.5,20
3925,20090302:2000,49.7,20
3925,20090302:2100,49.7,20
3925,20090302:2200,49.6,20
3925,20090302:2300,49.7,20
3925,20090303:0000,49.6,20
3925,20090303:0100,49.6,20
3925,20090303:0200,49.6,20
3925,20090303:0300,49.6,20
3925,20090303:0400,49.6,20
3925,20090303:0500,49.7,20
3925,20090303:0600,49.6,20
3925,20090303:0700,49.6,20
3925,20090303:0800,49.6,20
3925,20090303:0900,49.4,20
3925,20090303:1000,49.4,20
3925,20090303:1100,49.6,20
3925,20090303:1200,49.3,20
3925,20090303:1300,49.2,20
3925,20090303:1400,49.5,20
3925,20090303:1500,49.1,20
3925,20090303:1600,49.1,20
3925,20090303:1700,49.1,20
3925,20090303:1800,48.9,20
3925,20090303:1900,48.9,20
3925,20090303:2000,48.9,20
3925,20090303:2100,48.9,20
3925,20090303:2200,48.9,20
3925,20090303:2300,48.9,20
3925,20090304:0000,48.7,20
3925,20090304:0100,48.7,20
3925,20090304:0200,48.7,20
3925,20090304:0300,48.7,20
3925,20090304:0400,48.7,20
3925,20090304:0500,48.7,20
3925,20090304:0600,48.8,20
3925,20090304:0700,48.8,20
3925,20090304:0800,48.8,20
3925,20090304:0900,48.9,20
3925,20090304:1000,48.9,20
3925,20090304:1100,48.8,20
3925,20090304:1200,48.9,20
3925,20090304:1300,48.8,20
3925,20090304:1400,48.7,20
3925,20090304:1500,48.7,20
3925,20090304:1600,48.6,20
3925,20090304:1700,48.7,20
3925,20090304:1800,48.4,20
3925,20090304:1900,48.3,20
3925,20090304:2000,48.4,20
3925,20090304:2100,48.3,20
3925,20090304:2200,48.4,20
3925,20090304:2300,48.4,20
3925,20090305:0000,48.4,20
3925,20090305:0100,48.4,20
3925,20090305:0200,48.4,20
3925,20090305:0300,48.1,20
3925,20090305:0400,48.2,20
3925,20090305:0500,48.4,20
3925,20090305:0600,48.4,20
3925,20090305:0700,48.4,20
3925,20090305:0800,48.3,20
3925,20090305:0900,48.3,20
3925,20090305:1000,48.6,20
3925,20090305:1100,48.2,20
3925,20090305:1200,48.5,20
3925,20090305:1300,48.4,20
3925,20090305:1400,48.6,20
3925,20090305:1500,48.2,20
3925,20090305:1600,48.5,20
3925,20090305:1700,48.3,20
3925,20090305:1800,48.2,20
3925,20090305:1900,48.3,20
3925,20090305:2000,48.4,20
3925,20090305:2100,48.4,20
3925,20090305:2200,48.3,20
3925,20090305:2300,48.5,20
3925,20090306:0000,48.5,20
3925,20090306:0100,48.4,20
3925,20090306:0200,48.4,20
3925,20090306:0300,48.7,20
3925,20090306:0400,48.5,20
3925,20090306:0500,48.8,20
3925,20090306:0600,50.4,20
3925,20090306:0700,51.9,20
3925,20090306:0800,52.6,20
3925,20090306:0900,54.1,20
3925,20090306:1000,55,20
3925,20090306:1100,54.8,20
3925,20090306:1200,54.3,20
3925,20090306:1300,54.1,20
3925,20090306:1400,53.8,20
3925,20090306:1500,53.5,20
3925,20090306:1600,53.2,20
3925,20090306:1700,53,20
3925,20090306:1800,52.8,20
3925,20090306:1900,52.7,20
3925,20090306:2000,52.5,20
3925,20090306:2100,52.5,20
3925,20090306:2200,52.4,20
3925,20090306:2300,52.3,20
3925,20090307:0000,52.1,20
3925,20090307:0100,52.4,20
3925,20090307:0200,52.3,20
3925,20090307:0300,52.8,20
3925,20090307:0400,52.9,20
3925,20090307:0500,53,20
3925,20090307:0600,52.8,20
3925,20090307:0700,52.7,20
3925,20090307:0800,52.8,20
3925,20090307:0900,52.8,20
3925,20090307:1000,52.5,20
3925,20090307:1100,52.5,20
3925,20090307:1200,52.3,20
3925,20090307:1300,52.2,20
3925,20090307:1400,52.4,20
3925,20090307:1500,51.9,20
3925,20090307:1600,51.9,20
3925,20090307:1700,51.7,20
3925,20090307:1800,51.5,20
3925,20090307:1900,51.5,20
3925,20090307:2000,51.5,20
3925,20090307:2100,51.5,20
3925,20090307:2200,51.2,20
3925,20090307:2300,51.2,20
3925,20090308:0000,51.3,20
3925,20090308:0100,51.1,20
3925,20090308:0200,51.1,20
3925,20090308:0300,50.9,20
3925,20090308:0400,50.9,20
3925,20090308:0500,50.8,20
3925,20090308:0600,50.7,20
3925,20090308:0700,51,20
3925,20090308:0800,50.9,20
3925,20090308:0900,50.9,20
3925,20090308:1000,51,20
3925,20090308:1100,50.8,20
3925,20090308:1200,50.8,20
3925,20090308:1300,50.8,20
3925,20090308:1400,50.9,20
3925,20090308:1500,50.9,20
3925,20090308:1600,50.9,20
3925,20090308:1700,50.5,20
3925,20090308:1800,50.8,20
3925,20090308:1900,50.8,20
3925,20090308:2000,50.6,20
3925,20090308:2100,50.8,20
3925,20090308:2200,50.5,20
3925,20090308:2300,50.5,20
3925,20090309:0000,50.5,20
3925,20090309:0100,50.5,20
3925,20090309:0200,50.6,20
3925,20090309:0300,50.6,20
3925,20090309:0400,51,20
3925,20090309:0500,50.8,20
3925,20090309:0600,50.9,20
